forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.010,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.025,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.050,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.100,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.150,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.200,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.250,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.300,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.350,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.400,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.450,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.500,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.550,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.600,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.650,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.700,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.750,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.800,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.850,12589.0
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.900,12592.700821517297
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.950,12634.205511257936
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.975,12670.204639848425
2020-06-10,34,1 day ahead cum death,quantile,2020-06-11,0.990,12712.061406641358
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.010,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.025,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.050,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.100,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.150,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.200,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.250,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.300,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.350,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.400,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.450,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.500,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.550,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.600,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.650,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.700,12589.0
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.750,12598.15133661933
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.800,12625.197892621773
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.850,12656.72395688335
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.900,12696.390944465978
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.950,12755.183395481861
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.975,12806.177078786002
2020-06-10,34,2 day ahead cum death,quantile,2020-06-12,0.990,12865.468255921272
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.010,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.025,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.050,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.100,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.150,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.200,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.250,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.300,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.350,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.400,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.450,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.500,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.550,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.600,12589.0
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.650,12606.303136105898
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.700,12633.911454502073
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.750,12663.705170902316
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.800,12696.881886972167
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.850,12735.553401478921
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.900,12784.210997080236
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.950,12856.328883521242
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.975,12918.880394781478
2020-06-10,34,3 day ahead cum death,quantile,2020-06-13,0.990,12991.61004468908
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.010,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.025,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.050,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.100,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.150,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.200,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.250,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.300,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.350,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.400,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.450,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.500,12589.0
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.550,12597.67305199091
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.600,12626.984072881854
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.650,12657.279339328037
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.700,12689.205986914822
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.750,12723.659859481826
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.800,12762.025880434254
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.850,12806.74616356006
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.900,12863.014491275326
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.950,12946.412629186714
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.975,13018.748076328722
2020-06-10,34,4 day ahead cum death,quantile,2020-06-14,0.990,13102.85366611473
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.010,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.025,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.050,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.100,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.150,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.200,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.250,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.300,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.350,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.400,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.450,12589.0
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.500,12606.095380315535
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.550,12638.392116925226
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.600,12671.209155279621
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.650,12705.12816903967
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.700,12740.87370046558
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.750,12779.448749137397
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.800,12822.403895114257
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.850,12872.473363933488
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.900,12935.472188697728
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.950,13028.845937114955
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.975,13109.833738668294
2020-06-10,34,5 day ahead cum death,quantile,2020-06-15,0.990,13203.999560326154
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.010,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.025,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.050,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.100,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.150,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.200,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.250,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.300,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.350,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.400,12589.0
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.450,12606.2904945547
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.500,12641.71746219588
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.550,12677.14442983706
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.600,12713.142127372595
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.650,12750.348604838722
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.700,12789.558627834125
2020-06-10,34,6 day ahead cum death,quantile,2020-06-16,0.750,12831.872407630792
