forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.010,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.025,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.050,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.100,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.150,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.200,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.250,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.300,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.350,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.400,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.450,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.500,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.550,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.600,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.650,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.700,30565.0
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.750,30577.62752866598
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.800,30607.456074104826
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.850,30642.224886823515
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.900,30685.9719924226
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.950,30750.81179296615
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.975,30807.050650120247
2020-06-10,36,1 day ahead cum death,quantile,2020-06-11,0.990,30872.440475395684
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.010,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.025,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.050,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.100,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.150,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.200,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.250,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.300,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.350,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.400,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.450,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.500,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.550,30565.0
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.600,30574.998658701577
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.650,30608.336787021133
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.700,30643.47015268907
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.750,30681.384578257333
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.800,30723.604089080745
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.850,30772.816085284292
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.900,30834.736013700527
2020-06-10,36,2 day ahead cum death,quantile,2020-06-12,0.950,30926.510675205514
