forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.010,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.025,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.050,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.100,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.150,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.200,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.250,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.300,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.350,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.400,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.450,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.500,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.550,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.600,694.0
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.650,697.1808649233211
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.700,700.8612340528975
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.750,704.8329310074647
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.800,709.255603909597
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.850,714.4107693254068
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.900,720.8971445620565
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.950,730.5109297676255
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.975,738.8494546914186
2020-06-10,55,1 day ahead cum death,quantile,2020-06-11,0.990,748.5447919620121
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.010,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.025,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.050,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.100,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.150,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.200,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.250,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.300,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.350,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.400,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.450,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.500,694.0
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.550,696.7194679964057
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.600,701.514966814819
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.650,706.471495452519
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.700,711.6949300557683
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.750,717.331837272326
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.800,723.6088007676994
2020-06-10,55,2 day ahead cum death,quantile,2020-06-12,0.850,730.9253683375165
