forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.010,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.025,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.050,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.100,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.150,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.200,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.250,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.300,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.350,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.400,17.0
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.450,17.218024618599053
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.500,17.748441798680112
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.550,18.27885897876117
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.600,18.81782120125788
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.650,19.374881434530383
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.700,19.961939012779325
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.750,20.595466442663856
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.800,21.30092927856473
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.850,22.12323237315304
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.900,23.15787743292175
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.950,24.691377269998245
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.975,26.021459681730096
2020-06-10,56,1 day ahead cum death,quantile,2020-06-11,0.990,27.567967930764443
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.010,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.025,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.050,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.100,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.150,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.200,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.250,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.300,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.350,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.400,17.0
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.450,17.235396429188025
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.500,17.990600045567888
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.550,18.74580366194775
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.600,19.51317363940481
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.650,20.306311415682174
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.700,21.14215916489922
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.750,22.044170306490667
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.800,23.04860248723661
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.850,24.21939086686364
2020-06-10,56,2 day ahead cum death,quantile,2020-06-12,0.900,25.692509989225922
