forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.010,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.025,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.050,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.100,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.150,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.200,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.250,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.300,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.350,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.400,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.450,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.500,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.550,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.600,359.0
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.650,361.32414201975286
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.700,363.9538856118444
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.750,366.79179242180743
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.800,369.9519362320665
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.850,373.6354697965266
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.900,378.2701961280248
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.950,385.13955872454216
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.975,391.09770632164594
2020-06-10,40,1 day ahead cum death,quantile,2020-06-11,0.990,398.02534052431736
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.010,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.025,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.050,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.100,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.150,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.200,359.0
2020-06-10,40,2 day ahead cum death,quantile,2020-06-12,0.250,359.0
