forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.010,2339.0
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.025,2339.0
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.050,2339.0
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.100,2339.0
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.150,2339.0
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.200,2347.0553773978636
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.250,2355.3217425455573
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.300,2362.7451939309412
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.350,2369.6241279549135
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.400,2376.1515636512386
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.450,2382.466933228831
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.500,2388.6821750077415
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.550,2394.8974167866522
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.600,2401.2127863642445
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.650,2407.7402220605695
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.700,2414.619156084542
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.750,2422.0426074699258
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.800,2430.3089726176195
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.850,2439.944430782138
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.900,2452.068037338086
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.950,2470.0370485490243
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.975,2485.6224859843783
2020-06-10,18,1 day ahead cum death,quantile,2020-06-11,0.990,2503.7439251869314
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.010,2339.0
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.025,2339.0
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.050,2339.0
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.100,2339.0
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.150,2339.2226057537046
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.200,2352.914167857729
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.250,2364.6603090231756
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.300,2375.208706819501
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.350,2384.983369403323
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.400,2394.2585683290326
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.450,2403.2324306306587
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.500,2412.064015735853
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.550,2420.8956008410473
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.600,2429.8694631426733
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.650,2439.144662068383
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.700,2448.919324652205
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.750,2459.4677224485304
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.800,2471.213863613977
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.850,2484.9054257180014
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.900,2502.1325372109204
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.950,2527.6657115283
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.975,2549.8119323847527
2020-06-10,18,2 day ahead cum death,quantile,2020-06-12,0.990,2575.5617001715814
2020-06-10,18,3 day ahead cum death,quantile,2020-06-13,0.010,2339.0
2020-06-10,18,3 day ahead cum death,quantile,2020-06-13,0.025,2339.0
