forecast_date,location,target,type,target_end_date,quantile,value
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.010,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.025,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.050,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.100,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.150,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.200,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.250,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.300,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.350,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.400,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.450,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.500,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.550,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.600,1598.0
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.650,1600.1334485029129
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.700,1605.7978581058687
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.750,1611.9106466815272
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.800,1618.7175266371949
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.850,1626.6517765610604
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.900,1636.6348746920576
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.950,1651.4313299719245
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.975,1664.2650482729628
2020-06-10,08,1 day ahead cum death,quantile,2020-06-11,0.990,1679.187019305191
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.010,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.025,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.050,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.100,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.150,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.200,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.250,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.300,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.350,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.400,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.450,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.500,1598.0
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.550,1602.2608010167512
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.600,1609.6385738341712
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.650,1617.2640875996165
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.700,1625.3002305095993
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.750,1633.9724922307266
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.800,1643.6294669075396
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.850,1654.8858503156941
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.900,1669.0489509543222
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.950,1690.0407996243282
2020-06-10,08,2 day ahead cum death,quantile,2020-06-12,0.975,1708.2480977476462
