forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.010,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.025,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.050,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.100,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.150,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.200,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.250,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.300,694.0
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.350,696.0974227244343
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.400,699.6379019767733
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.450,703.0633566270438
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.500,706.4345019879845
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.550,709.8056473489252
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.600,713.2311019991957
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.650,716.7715812515347
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.700,720.5027130961265
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.750,724.5291910016075
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.800,729.0128650903688
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.850,734.2391348393708
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.900,740.8149755633203
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.950,750.5613620981111
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.975,759.0148988996405
2020-06-14,55,1 day ahead cum death,quantile,2020-06-15,0.990,768.8439623334303
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.010,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.025,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.050,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.100,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.150,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.200,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.250,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.300,694.0
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.350,696.3794912640406
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.400,701.4024974618361
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.450,706.2623140889804
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.500,711.0450801595591
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.550,715.8278462301379
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.600,720.6876628572821
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.650,725.7106690550777
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.700,731.0041609934347
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.750,736.7166710896755
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.800,743.0778219767666
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.850,750.4925202335761
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.900,759.8219037316699
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.950,773.6494554502748
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.975,785.6427944083614
2020-06-14,55,2 day ahead cum death,quantile,2020-06-16,0.990,799.5876428392157
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.010,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.025,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.050,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.100,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.150,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.200,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.250,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.300,694.0
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.350,697.5397329961329
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.400,703.7107660614657
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.450,709.6813119689591
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.500,715.5571971267848
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.550,721.4330822846105
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.600,727.4036281921038
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.650,733.5746612574367
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.700,740.0780005917601
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.750,747.0961262523299
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.800,754.9111419843506
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.850,764.0204972808499
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.900,775.4821462971647
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.950,792.4700367173598
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.975,807.2044981851911
2020-06-14,55,3 day ahead cum death,quantile,2020-06-17,0.990,824.33649392026
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.010,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.025,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.050,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.100,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.150,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.200,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.250,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.300,694.0
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.350,699.1031769364837
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.400,706.2504157138118
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.450,713.1654519451971
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.500,719.9708528896617
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.550,726.7762538341264
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.600,733.6912900655117
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.650,740.8385288428398
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.700,748.3706419558802
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.750,756.4989762775956
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.800,765.5502620013928
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.850,776.1006409610113
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.900,789.3754267925327
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.950,809.0506591030355
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.975,826.1159888867207
2020-06-14,55,4 day ahead cum death,quantile,2020-06-18,0.990,845.9581227651751
2020-06-14,55,5 day ahead cum death,quantile,2020-06-19,0.010,694.0
2020-06-14,55,5 day ahead cum death,quantile,2020-06-19,0.025,694.0
2020-06-14,55,5 day ahead cum death,quantile,2020-06-19,0.050,694.0
2020-06-14,55,5 day ahead cum death,quantile,2020-06-19,0.100,694.0
2020-06-14,55,5 day ahead cum death,quantile,2020-06-19,0.150,694.0
