forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.010,1989.0
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.025,1989.0
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.050,1998.8918559373183
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.100,2015.8095945775365
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.150,2027.2239125209471
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.200,2036.2956505811278
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.250,2044.0783940738893
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.300,2051.067538266189
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.350,2057.544021951058
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.400,2063.689571631278
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.450,2069.635462068758
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.500,2075.4870826597326
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.550,2081.338703250707
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.600,2087.284593688187
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.650,2093.4301433684072
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.700,2099.906627053276
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.750,2106.895771245576
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.800,2114.6785147383375
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.850,2123.750252798518
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.900,2135.164570741929
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.950,2152.082309382147
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.975,2166.7559246428623
2020-06-14,48,1 day ahead cum death,quantile,2020-06-15,0.990,2183.817173512626
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.010,1989.0
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.025,1989.0
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.050,2003.0668944926822
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.100,2027.194445878218
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.150,2043.473190252232
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.200,2056.411020234
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.250,2067.5105263521314
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.300,2077.4782258908713
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.350,2086.7147849977005
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.400,2095.4793763449966
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.450,2103.959219905295
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.500,2112.304618749663
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.550,2120.650017594031
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.600,2129.1298611543293
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.650,2137.894452501626
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.700,2147.1310116084546
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.750,2157.0987111471945
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.800,2168.198217265326
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.850,2181.136047247094
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.900,2197.414791621108
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.950,2221.542343006644
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.975,2242.469395595862
2020-06-14,48,2 day ahead cum death,quantile,2020-06-16,0.990,2266.801616796398
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.010,1989.0
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.025,1989.0
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.050,2014.19553464036
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.100,2043.9911033911224
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.150,2064.0940321724815
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.200,2080.071202692095
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.250,2093.778192363685
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.300,2106.0874927210975
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.350,2117.493893954709
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.400,2128.317453290998
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.450,2138.789372208889
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.500,2149.095262808669
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.550,2159.401153408449
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.600,2169.8730723263398
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.650,2180.6966316626285
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.700,2192.10303289624
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.750,2204.412333253653
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.800,2218.1193229252426
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.850,2234.096493444856
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.900,2254.1994222262156
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.950,2283.9949909769775
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.975,2309.838203336549
2020-06-14,48,3 day ahead cum death,quantile,2020-06-17,0.990,2339.886522706162
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.010,1989.0
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.025,1998.71173733999
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.050,2028.7964219910484
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.100,2063.4821366535143
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.150,2086.884423665481
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.200,2105.483819514996
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.250,2121.440445032271
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.300,2135.769987907028
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.350,2149.04844490928
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.400,2161.6484021012766
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.450,2173.839006502649
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.500,2185.8363334768965
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.550,2197.8336604511437
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.600,2210.024264852517
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.650,2222.624222044513
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.700,2235.902679046765
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.750,2250.232221921522
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.800,2266.188847438797
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.850,2284.788243288312
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.900,2308.1905303002786
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.950,2342.8762449627447
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.975,2372.960929613803
2020-06-14,48,4 day ahead cum death,quantile,2020-06-18,0.990,2407.9408771509475
2020-06-14,48,5 day ahead cum death,quantile,2020-06-19,0.010,1989.0
