forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.010,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.025,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.050,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.100,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.150,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.200,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.250,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.300,18.0
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.350,18.428490358098255
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.400,19.021237687913946
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.450,19.594727589319586
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.500,20.159125025005174
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.550,20.723522460690763
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.600,21.297012362096407
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.650,21.889759691912097
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.700,22.514426094521564
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.750,23.188539359119567
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.800,23.939196446608864
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.850,24.81417896107237
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.900,25.915106759996565
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.950,27.54684760130561
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.975,28.962139433137366
2020-06-14,30,1 day ahead cum death,quantile,2020-06-15,0.990,30.60772204772802
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.010,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.025,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.050,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.100,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.150,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.200,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.250,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.300,18.0
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.350,18.437047210659642
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.400,19.29120365740064
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.450,20.11760990469458
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.500,20.930913793157192
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.550,21.744217681619805
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.600,22.570623928913747
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.650,23.42478037565474
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.700,24.324932612556918
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.750,25.29633840694327
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.800,26.37804482436429
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.850,27.638905764466777
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.900,29.225356735304345
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.950,31.576716056396652
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.975,33.616169599873366
2020-06-14,30,2 day ahead cum death,quantile,2020-06-16,0.990,35.987475092442295
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.010,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.025,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.050,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.100,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.150,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.200,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.250,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.300,18.0
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.350,18.618054322180015
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.400,19.68395058457575
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.450,20.715217553960578
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.500,21.730134175162508
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.550,22.745050796364442
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.600,23.77631776574927
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.650,24.842214028145005
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.700,25.9655081372769
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.750,27.177719096354217
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.800,28.52757348396404
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.850,30.100993632677778
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.900,32.08071545851165
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.950,35.01496142886566
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.975,37.55998221237178
2020-06-14,30,3 day ahead cum death,quantile,2020-06-17,0.990,40.51911888009997
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.010,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.025,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.050,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.100,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.150,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.200,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.250,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.300,18.0
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.350,18.895594253247598
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.400,20.149562970447555
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.450,21.36279221640025
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.500,22.556786171021134
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.550,23.750780125642017
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.600,24.964009371594713
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.650,26.217978088794673
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.700,27.53947223673402
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.750,28.96557220063985
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.800,30.553602138031057
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.850,32.404644978789804
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.900,34.73367954428673
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.950,38.18565961514647
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.975,41.179737519095
2020-06-14,30,4 day ahead cum death,quantile,2020-06-18,0.990,44.661000135505994
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.010,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.025,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.050,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.100,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.150,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.200,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.250,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.300,18.0
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.350,19.24134094725412
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.400,20.669618214138325
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.450,22.05149299916694
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.500,23.411458681556635
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.550,24.771424363946334
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.600,26.15329914897495
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.650,27.581576415859153
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.700,29.086765519808154
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.750,30.71110122357219
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.800,32.51987605790143
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.850,34.62822403598172
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.900,37.281007217937564
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.950,41.212831507745655
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.975,44.62310271055436
2020-06-14,30,5 day ahead cum death,quantile,2020-06-19,0.990,48.58827998082654
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.010,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.025,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.050,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.100,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.150,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.200,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.250,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.300,18.0
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.350,19.642680711305893
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.400,21.2365557984927
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.450,22.778648391112043
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.500,24.296291688284033
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.550,25.813934985456026
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.600,27.35602757807537
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.650,28.94990266526218
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.700,30.6296069285128
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.750,32.442271928149346
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.800,34.460760364261624
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.850,36.81355515788995
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.900,39.77390825141178
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.950,44.161597482363575
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.975,47.967263536662024
2020-06-14,30,6 day ahead cum death,quantile,2020-06-20,0.990,52.3921727709547
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.010,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.025,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.050,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.100,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.150,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.200,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.250,18.0
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.300,18.243875296261635
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.350,20.092029822721422
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.400,21.84574773690657
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.450,23.542490114492775
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.500,25.212331282718274
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.550,26.882172450943774
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.600,28.57891482852998
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.650,30.33263274271513
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.700,32.180787269174914
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.750,34.17523658821773
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.800,36.39615048444628
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.850,38.984896874397194
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.900,42.242130953879474
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.950,47.06984252805226
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.975,51.25716234281218
2020-06-14,30,7 day ahead cum death,quantile,2020-06-21,0.990,56.125826553204504
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.010,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.025,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.050,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.100,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.150,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.200,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.250,18.0
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.300,18.572299925269416
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.350,20.584853806806546
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.400,22.494570632312108
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.450,24.342243761961505
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.500,26.160622732198462
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.550,27.979001702435422
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.600,29.82667483208482
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.650,31.73639165759038
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.700,33.74894553912751
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.750,35.920807610778816
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.800,38.33927902018873
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.850,41.15830281977917
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.900,44.70527846271642
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.950,49.96243068047745
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.975,54.52222620935839
2020-06-14,30,8 day ahead cum death,quantile,2020-06-22,0.990,59.823973933503126
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.010,18.0
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.025,18.0
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.050,18.0
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.100,18.0
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.150,18.0
2020-06-14,30,9 day ahead cum death,quantile,2020-06-23,0.200,18.0
