forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.010,599.0
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.025,599.0
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.050,599.0
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.100,607.3471293047946
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.150,613.5985592771999
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.200,618.5669976449045
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.250,622.8294753662543
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.300,626.6573120974385
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.350,630.2043732905915
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.400,633.5701874950234
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.450,636.8266516900617
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.500,640.0314858755926
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.550,643.2363200611235
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.600,646.4927842561617
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.650,649.8585984605936
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.700,653.4056596537466
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.750,657.2334963849308
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.800,661.4959741062806
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.850,666.4644124739852
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.900,672.7158424463905
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.950,681.9814033782927
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.975,690.0178956767513
2020-06-14,45,1 day ahead cum death,quantile,2020-06-15,0.990,699.3620547478307
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.010,599.0
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.025,599.0
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.050,599.0
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.100,609.9967898714946
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.150,618.9509612431565
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.200,626.0674527963445
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.250,632.1727688845565
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.300,637.6555314244972
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.350,642.7361280127117
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.400,647.5571173423036
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.450,652.2214803115388
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.500,656.8118915681114
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.550,661.4023028246839
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.600,666.0666657939191
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.650,670.8876551235111
2020-06-14,45,2 day ahead cum death,quantile,2020-06-16,0.700,675.9682517117255
