forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.010,175.0
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.025,175.0
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.050,175.0
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.100,175.0
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.150,175.0
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.200,175.0123139423544
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.250,177.3039685372382
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.300,179.36194519000662
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.350,181.26896725862852
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.400,183.07854471365602
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.450,184.82933184346436
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.500,186.55236090478385
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.550,188.27538996610335
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.600,190.02617709591172
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.650,191.83575455093919
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.700,193.74277661956108
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.750,195.8007532723295
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.800,198.0924078672133
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.850,200.76361118112573
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.900,204.12459489937498
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.950,209.10607906700264
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.975,213.42677367386597
2020-06-14,41,1 day ahead cum death,quantile,2020-06-15,0.990,218.4505149038338
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.010,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.025,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.050,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.100,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.150,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.200,175.0
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.250,178.24542466153198
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.300,181.19385465790768
2020-06-14,41,2 day ahead cum death,quantile,2020-06-16,0.350,183.92601445345807
