forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.010,7576.0
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.025,7576.0
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.050,7576.0
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.100,7576.0
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.150,7596.0988378180045
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.200,7613.664041324361
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.250,7628.733421897438
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.300,7642.266191390847
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.350,7654.80631911231
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.400,7666.705674018214
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.450,7678.2184375997895
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.500,7689.548670664346
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.550,7700.8789037289025
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.600,7712.391667310478
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.650,7724.291022216382
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.700,7736.831149937845
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.750,7750.363919431254
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.800,7765.433300004331
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.850,7782.998503510687
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.900,7805.099540404854
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.950,7837.856606372968
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.975,7866.268475908729
2020-06-14,25,1 day ahead cum death,quantile,2020-06-15,0.990,7899.303414360647
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.010,7576.0
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.025,7576.0
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.050,7576.0
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.100,7576.0
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.150,7604.587962314787
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.200,7629.50150293099
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.250,7650.875102435973
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.300,7670.06925537031
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.350,7687.855498564589
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.400,7704.732904035444
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.450,7721.061989149119
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.500,7737.132182787509
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.550,7753.202376425899
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.600,7769.531461539575
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.650,7786.40886701043
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.700,7804.195110204708
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.750,7823.389263139045
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.800,7844.762862644028
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.850,7869.676403260231
2020-06-14,25,2 day ahead cum death,quantile,2020-06-16,0.900,7901.02332617654
