forecast_date,location,target,type,target_end_date,quantile,value
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.010,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.025,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.050,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.100,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.150,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.200,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.250,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.300,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.350,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.400,18.0
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.450,18.16179791761035
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.500,18.7063972040292
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.550,19.250996490448053
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.600,19.804369293594377
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.650,20.376324005706383
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.700,20.979078121159986
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.750,21.62954458265197
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.800,22.35386983351945
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.850,23.198159376449357
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.900,24.260468408673233
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.950,25.834970420217537
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.975,27.200616103482794
2020-06-14,56,1 day ahead cum death,quantile,2020-06-15,0.990,28.788474341287724
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.010,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.025,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.050,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.100,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.150,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.200,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.250,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.300,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.350,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.400,18.0
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.450,18.160662954662985
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.500,18.935526176938232
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.550,19.71038939921348
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.600,20.49773569961914
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.650,21.31152059114352
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.700,22.169127289843516
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.750,23.094619759082654
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.800,24.125199511680496
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.850,25.326466079747224
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.900,26.83793372263358
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.950,29.078156456245008
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.975,31.021215584323528
2020-06-14,56,2 day ahead cum death,quantile,2020-06-16,0.990,33.28044173710174
2020-06-14,56,3 day ahead cum death,quantile,2020-06-17,0.010,18.0
2020-06-14,56,3 day ahead cum death,quantile,2020-06-17,0.025,18.0
2020-06-14,56,3 day ahead cum death,quantile,2020-06-17,0.050,18.0
