forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.010,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.025,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.050,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.100,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.150,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.200,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.250,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.300,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.350,6091.0
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.400,6099.221120448003
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.450,6110.421725267625
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.500,6121.444748729466
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.550,6132.467772191306
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.600,6143.668377010928
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.650,6155.245091060957
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.700,6167.445203918351
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.750,6180.611043912954
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.800,6195.271831088821
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.850,6212.360769088539
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.900,6233.86255522368
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.950,6265.731441296033
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.975,6293.372947230024
2020-06-21,26,1 day ahead cum death,quantile,2020-06-22,0.990,6325.512171510863
2020-06-21,26,2 day ahead cum death,quantile,2020-06-23,0.010,6091.0
