forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.010,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.025,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.050,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.100,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.150,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.200,531.0
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.250,534.7169969187815
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.300,538.255745450288
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.350,541.5349233436855
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.400,544.6465424930142
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.450,547.6570700304649
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.500,550.6198667911983
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.550,553.5826635519318
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.600,556.5931910893825
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.650,559.7048102387113
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.700,562.9839881321086
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.750,566.5227366636151
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.800,570.4633009656717
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.850,575.0565099273706
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.900,580.8358156261852
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.950,589.4016172640228
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.975,596.831172732768
2020-06-21,11,1 day ahead cum death,quantile,2020-06-22,0.990,605.4696365736004
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.010,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.025,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.050,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.100,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.150,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.200,531.0
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.250,534.2413633316692
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.300,539.2739072285597
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.350,543.9373091479977
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.400,548.3624215344762
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.450,552.6437689798026
2020-06-21,11,2 day ahead cum death,quantile,2020-06-23,0.500,556.8572372788933
