forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.010,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.025,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.050,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.100,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.150,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.200,1404.0
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.250,1409.9999164673072
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.300,1415.7266937961535
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.350,1421.0334064517626
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.400,1426.0689578173733
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.450,1430.940912039563
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.500,1435.7356232682032
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.550,1440.5303344968434
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.600,1445.402288719033
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.650,1450.4378400846438
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.700,1455.7445527402529
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.750,1461.4713300690994
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.800,1467.8483681962682
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.850,1475.2815849717233
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.900,1484.634268994839
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.950,1498.4963556015075
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.975,1510.5196484246642
2020-06-21,27,1 day ahead cum death,quantile,2020-06-22,0.990,1524.4993246970212
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.010,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.025,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.050,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.100,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.150,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.200,1404.0
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.250,1412.7956704500205
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.300,1420.9323679281558
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.350,1428.472230751979
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.400,1435.626823246994
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.450,1442.5489742853454
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.500,1449.3613772341996
2020-06-21,27,2 day ahead cum death,quantile,2020-06-23,0.550,1456.1737801830539
