forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.010,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.025,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.050,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.100,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.150,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.200,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.250,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.300,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.350,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.400,20.0
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.450,20.42394194592221
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.500,21.000619208808565
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.550,21.577296471694922
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.600,22.163264028818638
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.650,22.7689080061448
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.700,23.407165532662997
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.750,24.095945756888398
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.800,24.8629351994498
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.850,25.756955068447443
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.900,26.88183620641346
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.950,28.549079504503467
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.975,29.995164422970074
2020-06-21,30,1 day ahead cum death,quantile,2020-06-22,0.990,31.676550655497465
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.010,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.025,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.050,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.100,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.150,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.200,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.250,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.300,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.350,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.400,20.0
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.450,20.55539339713481
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.500,21.378216859030452
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.550,22.201040320926094
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.600,23.03711950236953
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.650,23.901273694274902
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.700,24.81196204866238
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.750,25.79473797040717
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.800,26.88910556382857
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.850,28.164724650889912
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.900,29.769744740514476
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.950,32.1486262928934
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.975,34.2119512675114
2020-06-21,30,2 day ahead cum death,quantile,2020-06-23,0.990,36.61101245766014
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.010,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.025,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.050,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.100,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.150,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.200,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.250,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.300,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.350,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.400,20.0
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.450,20.767782611574493
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.500,21.78504867413024
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.550,22.80231473668599
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.600,23.835968997020718
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.650,24.904332714087545
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.700,26.030227148780536
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.750,27.245244267986983
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.800,28.598223447972483
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.850,30.17528592383615
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.900,32.15959062892286
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.950,35.10062911669259
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.975,37.6515413960617
2020-06-21,30,3 day ahead cum death,quantile,2020-06-24,0.990,40.61752820094749
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.010,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.025,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.050,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.100,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.150,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.200,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.250,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.300,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.350,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.400,20.0
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.450,21.030910654420474
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.500,22.217107877975018
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.550,23.40330510152956
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.600,24.608612010760282
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.650,25.854392364178523
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.700,27.167257210070446
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.750,28.584044800283543
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.800,30.161704967962585
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.850,32.00066057564463
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.900,34.31448664190159
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.950,37.74392542588571
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.975,40.718452125141454
2020-06-21,30,4 day ahead cum death,quantile,2020-06-25,0.990,44.17698224086732
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.010,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.025,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.050,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.100,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.150,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.200,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.250,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.300,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.350,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.400,20.0
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.450,21.337374018106676
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.500,22.67720853941358
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.550,24.017043060720486
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.600,25.378462370839785
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.650,26.78559728089627
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.700,28.268505525332394
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.750,29.86879667846663
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.800,31.650796765444603
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.850,33.7279355054427
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.900,36.34145033949447
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.950,40.21507302234122
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.975,43.57486301094818
2020-06-21,30,5 day ahead cum death,quantile,2020-06-26,0.990,47.48134496016681
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.010,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.025,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.050,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.100,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.150,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.200,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.250,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.300,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.350,20.0
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.400,20.177236893363638
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.450,21.68460991741637
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.500,23.168084111664186
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.550,24.651558305912
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.600,26.158931329964737
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.650,27.716920987417264
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.700,29.358807412998036
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.750,31.130661019697225
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.800,33.10370403444251
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.850,35.40352663914294
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.900,38.29722862318935
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.950,42.586130869603295
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.975,46.30611394731121
2020-06-21,30,6 day ahead cum death,quantile,2020-06-27,0.990,50.63139820428647
2020-06-21,30,7 day ahead cum death,quantile,2020-06-28,0.010,20.0
