forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.010,486.0
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.025,486.0
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.050,486.0
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.100,493.7549628875213
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.150,499.40449281916636
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.200,503.89456011509446
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.250,507.74663805182786
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.300,511.20592309248804
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.350,514.4114662191888
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.400,517.4532131756821
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.450,520.3961385579399
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.500,523.292404970111
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.550,526.188671382282
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.600,529.1315967645398
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.650,532.1733437210331
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.700,535.3788868477338
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.750,538.8381718883941
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.800,542.6902498251275
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.850,547.1803171210556
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.900,552.8298470527006
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.950,561.2033014542259
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.975,568.4660243809788
2020-06-21,32,1 day ahead cum death,quantile,2020-06-22,0.990,576.9105093374031
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.010,486.0
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.025,486.0
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.050,489.4804007197683
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.100,501.552341885482
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.150,509.6972232783198
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.200,516.1705168113529
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.250,521.7240262697096
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.300,526.7112494017395
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.350,531.3326548783897
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.400,535.7179167475039
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.450,539.9607083560941
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.500,544.1362321066733
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.550,548.3117558572526
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.600,552.5545474658428
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.650,556.939809334957
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.700,561.5612148116072
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.750,566.548437943637
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.800,572.1019474019938
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.850,578.5752409350268
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.900,586.7201223278647
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.950,598.7920634935784
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.975,609.2626721182187
2020-06-21,32,2 day ahead cum death,quantile,2020-06-23,0.990,621.4370174577168
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.010,486.0
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.025,486.0
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.050,498.4398149690213
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.100,513.524450435011
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.150,523.7019823694467
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.200,531.7907621166083
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.250,538.7302149010674
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.300,544.9620579743162
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.350,550.7367893119566
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.400,556.2164446391686
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.450,561.5180745837805
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.500,566.7356491885973
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.550,571.9532237934142
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.600,577.2548537380261
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.650,582.7345090652381
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.700,588.5092404028785
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.750,594.7410834761273
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.800,601.6805362605863
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.850,609.769316007748
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.900,619.9468479421837
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.950,635.0314834081734
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.975,648.1151550432154
2020-06-21,32,3 day ahead cum death,quantile,2020-06-24,0.990,663.3277508438796
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.010,486.0
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.025,495.0659242313146
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.050,510.48927634476485
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.100,528.2714135601223
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.150,540.2689371184381
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.200,549.804188513351
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.250,557.9845851753031
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.300,565.3308342035235
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.350,572.1382287381324
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.400,578.5977804549133
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.450,584.8474714966818
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.500,590.9980760481408
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.550,597.1486805995999
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.600,603.3983716413683
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.650,609.8579233581492
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.700,616.665317892758
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.750,624.0115669209785
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.800,632.1919635829305
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.850,641.7272149778435
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.900,653.7247385361593
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.950,671.5068757515168
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.975,686.9302278649669
2020-06-21,32,4 day ahead cum death,quantile,2020-06-25,0.990,704.863207852391
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.010,486.93036588174243
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.025,507.4100877514629
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.050,525.0237783820071
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.100,545.331235629777
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.150,559.0325806249778
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.200,569.9219752856881
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.250,579.2641062944916
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.300,587.6536286710941
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.350,595.4277714417888
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.400,602.804672696099
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.450,609.9419100318268
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.500,616.9659891660729
2020-06-21,32,5 day ahead cum death,quantile,2020-06-26,0.550,623.990068300319
