forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.010,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.025,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.050,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.100,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.150,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.200,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.250,6467.0
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.300,6476.658974210152
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.350,6488.333699265407
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.400,6499.41187166899
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.450,6510.130131676102
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.500,6520.678457720202
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.550,6531.226783764301
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.600,6541.945043771413
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.650,6553.023216174997
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.700,6564.697941230251
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.750,6577.296805179721
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.800,6591.326237642561
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.850,6607.67925461585
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.900,6628.255084057667
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.950,6658.751562824786
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.975,6685.202710094046
2020-06-21,42,1 day ahead cum death,quantile,2020-06-22,0.990,6715.957885177574
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.010,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.025,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.050,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.100,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.150,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.200,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.250,6467.0
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.300,6481.854095467738
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.350,6498.3921968987925
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.400,6514.085237892398
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.450,6529.268436667796
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.500,6544.210911562881
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.550,6559.153386457966
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.600,6574.336585233364
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.650,6590.029626226969
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.700,6606.567727658024
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.750,6624.414939384746
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.800,6644.2886559812805
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.850,6667.453899884503
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.900,6696.601066325369
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.950,6739.801557707702
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.975,6777.271541320714
2020-06-21,42,2 day ahead cum death,quantile,2020-06-23,0.990,6820.83849494523
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.010,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.025,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.050,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.100,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.150,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.200,6467.0
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.250,6468.664531506641
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.300,6490.558094390617
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.350,6510.845743195739
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.400,6530.096737978296
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.450,6548.722298220368
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.500,6567.052557241612
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.550,6585.382816262855
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.600,6604.008376504928
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.650,6623.259371287485
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.700,6643.5470200926065
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.750,6665.440582976583
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.800,6689.820103470146
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.850,6718.237412116654
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.900,6753.992875274375
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.950,6806.98785786214
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.975,6852.953101904423
2020-06-21,42,3 day ahead cum death,quantile,2020-06-24,0.990,6906.397631696911
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.010,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.025,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.050,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.100,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.150,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.200,6467.0
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.250,6475.46811964457
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.300,6500.788164679977
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.350,6524.250959846319
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.400,6546.514858027437
2020-06-21,42,4 day ahead cum death,quantile,2020-06-25,0.450,6568.0554371756625
