forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.010,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.025,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.050,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.100,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.150,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.200,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.250,685.0
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.300,687.5745886118594
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.350,691.2865490319807
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.400,694.8088364772749
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.450,698.2166903436975
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.500,701.5705139745685
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.550,704.9243376054395
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.600,708.3321914718621
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.650,711.8544789171563
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.700,715.5664393372775
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.750,719.5722282614353
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.800,724.0328641883939
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.850,729.2322801461257
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.900,735.7743326687947
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.950,745.4706399994473
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.975,753.8807405598975
2020-06-21,19,1 day ahead cum death,quantile,2020-06-22,0.990,763.6592999763849
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.010,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.025,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.050,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.100,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.150,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.200,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.250,685.0
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.300,688.25394381845
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.350,693.5275935609201
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.400,698.5317714551916
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.450,703.373371480778
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.500,708.1382097671344
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.550,712.9030480534908
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.600,717.7446480790774
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.650,722.7488259733487
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.700,728.0224757158188
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.750,733.713572962913
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.800,740.0508796270528
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.850,747.4377845298784
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.900,756.7321976422553
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.950,770.5079179813036
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.975,782.4563009474447
2020-06-21,19,2 day ahead cum death,quantile,2020-06-23,0.990,796.3488783221794
2020-06-21,19,3 day ahead cum death,quantile,2020-06-24,0.010,685.0
2020-06-21,19,3 day ahead cum death,quantile,2020-06-24,0.025,685.0
2020-06-21,19,3 day ahead cum death,quantile,2020-06-24,0.050,685.0
2020-06-21,19,3 day ahead cum death,quantile,2020-06-24,0.100,685.0
