forecast_date,location,target,type,target_end_date,quantile,value
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.010,10.0
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.025,10.0
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.050,10.0
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.100,10.0
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.150,10.0
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.200,10.034088653163506
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.250,10.643295822426705
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.300,11.190382688764156
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.350,11.697340202667554
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.400,12.178393307878505
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.450,12.64381775435233
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.500,13.101863072066493
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.550,13.559908389780656
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.600,14.025332836254483
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.650,14.506385941465433
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.700,15.01334345536883
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.750,15.560430321706283
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.800,16.16963749096948
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.850,16.879742850227416
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.900,17.773217539434736
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.950,19.097481621493646
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.975,20.24608321990837
2020-06-21,02,1 day ahead cum death,quantile,2020-06-22,0.990,21.581580803467514
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.010,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.025,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.050,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.100,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.150,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.200,10.0
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.250,10.630468098532186
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.300,11.437046484404934
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.350,12.184461563124895
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.400,12.893685382950231
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.450,13.579867636411644
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.500,14.255170729486771
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.550,14.930473822561899
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.600,15.616656076023313
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.650,16.32587989584865
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.700,17.073294974568608
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.750,17.87987336044136
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.800,18.778036642144652
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.850,19.824955641140633
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.900,21.142218798020153
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.950,23.094601228486866
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.975,24.788001820356975
2020-06-21,02,2 day ahead cum death,quantile,2020-06-23,0.990,26.75694597084526
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.010,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.025,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.050,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.100,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.150,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.200,10.0
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.250,10.850202375775165
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.300,11.878866800100683
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.350,12.83207769088319
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.400,13.736581611539545
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.450,14.61169962251316
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.500,15.472942968045807
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.550,16.334186313578453
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.600,17.209304324552072
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.650,18.113808245208425
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.700,19.067019135990932
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.750,20.095683560316452
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.800,21.241150177456124
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.850,22.576331417469607
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.900,24.256294296081208
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.950,26.74625235108933
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.975,28.90591962645738
2020-06-21,02,3 day ahead cum death,quantile,2020-06-24,0.990,31.416999561855825
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.010,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.025,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.050,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.100,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.150,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.200,10.0
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.250,11.20576731429792
2020-06-21,02,4 day ahead cum death,quantile,2020-06-25,0.300,12.441364545251197
