city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,2,,,2,,,2020-01-22
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,3,,,3,,1.5,2020-01-23
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,5,,,5,,1.6666666666666667,2020-01-24
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,7,,,7,,1.4,2020-01-25
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,8,,2,6,,1.1428571428571428,2020-01-26
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,8,,2,6,,1,2020-01-27
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,9,,1.75,2020-01-28
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,9,,1,2020-01-29
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,14,,5,9,,1,2020-01-30
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,14,,1.3571428571428572,2020-01-31
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,14,,1,2020-02-01
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,14,,1,2020-02-02
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,19,,5,14,,1,2020-02-03
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,20,,1.3157894736842106,2020-02-04
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,20,,1,2020-02-05
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,20,,1,2020-02-06
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,25,,5,20,,1,2020-02-07
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,22,,1.28,2020-02-08
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,22,,1,2020-02-09
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,32,,10,22,,1,2020-02-10
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,10,23,,1.03125,2020-02-11
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,10,23,,1,2020-02-12
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,21,,1,2020-02-13
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,21,,1,2020-02-14
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,33,,12,21,,1,2020-02-15
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,34,,14,20,,1.0303030303030303,2020-02-16
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,20,,1.0294117647058822,2020-02-17
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,20,,1,2020-02-18
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,20,,1,2020-02-19
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,15,20,,1,2020-02-20
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,17,18,,1,2020-02-21
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,17,18,,1,2020-02-22
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,21,14,,1,2020-02-23
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,35,,21,14,,1,2020-02-24
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,37,,22,15,,1.0571428571428572,2020-02-25
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,40,,22,18,,1.0810810810810811,2020-02-26
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,40,,22,18,,1,2020-02-27
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,41,,28,13,,1.025,2020-02-28
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,42,,28,14,,1.024390243902439,2020-02-29
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,42,1,28,13,,1,2020-03-01
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,11,,1.0238095238095237,2020-03-02
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,11,,1,2020-03-03
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,43,1,31,11,,1,2020-03-04
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,47,1,31,15,,1.0930232558139534,2020-03-05
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,48,1,31,16,,1.0212765957446808,2020-03-06
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,18,,1.0416666666666667,2020-03-07
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,18,,1,2020-03-08
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,50,1,31,18,,1,2020-03-09
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,53,1,33,19,,1.06,2020-03-10
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,59,1,34,24,,1.1132075471698113,2020-03-11
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,70,1,34,35,,1.1864406779661016,2020-03-12
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,75,1,35,39,,1.0714285714285714,2020-03-13
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,82,1,35,46,,1.0933333333333333,2020-03-14
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,114,1,35,78,,1.3902439024390243,2020-03-15
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,147,1,35,111,,1.2894736842105263,2020-03-16
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,177,1,41,135,,1.2040816326530612,2020-03-17
,,,THA,68414135,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,212,1,42,169,,1.1977401129943503,2020-03-18
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,2,,,2020-01-22
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1,,,1,,0.5,2020-01-23
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,2,,2,2020-01-24
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2,,,2,,1,2020-01-25
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4,,1,3,,2,2020-01-26
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4,,1,3,,1,2020-01-27
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7,,1,6,,1.75,2020-01-28
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7,,1,6,,1,2020-01-29
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,11,,1,10,,1.5714285714285714,2020-01-30
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,15,,1,14,,1.3636363636363635,2020-01-31
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,19,,1.3333333333333333,2020-02-01
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,19,,1,2020-02-02
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20,,1,19,,1,2020-02-03
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22,,1,21,,1.1,2020-02-04
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22,,1,21,,1,2020-02-05
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,45,,1,44,,2.0454545454545454,2020-02-06
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25,,1,24,,0.5555555555555556,2020-02-07
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25,,1,24,,1,2020-02-08
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,1,25,,1.04,2020-02-09
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,4,22,,1,2020-02-10
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26,,9,17,,1,2020-02-11
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28,,9,19,,1.0769230769230769,2020-02-12
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28,1,9,18,,1,2020-02-13
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,29,1,9,19,,1.0357142857142858,2020-02-14
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,43,1,12,30,,1.4827586206896552,2020-02-15
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,59,1,12,46,,1.372093023255814,2020-02-16
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,66,1,12,53,,1.11864406779661,2020-02-17
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,74,1,13,60,,1.121212121212121,2020-02-18
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,84,1,18,65,,1.135135135135135,2020-02-19
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,94,1,18,75,,1.119047619047619,2020-02-20
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,105,1,22,82,,1.1170212765957446,2020-02-21
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,122,1,22,99,,1.161904761904762,2020-02-22
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,147,1,22,124,,1.2049180327868851,2020-02-23
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,159,1,22,136,,1.0816326530612246,2020-02-24
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,170,1,22,147,,1.069182389937107,2020-02-25
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,189,2,22,165,,1.111764705882353,2020-02-26
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,214,4,22,188,,1.1322751322751323,2020-02-27
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,228,4,22,202,,1.0654205607476634,2020-02-28
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,241,5,32,204,,1.0570175438596492,2020-02-29
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,256,6,32,218,,1.062240663900415,2020-03-01
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,274,6,32,236,,1.0703125,2020-03-02
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,293,6,43,244,,1.0693430656934306,2020-03-03
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,331,6,43,282,,1.129692832764505,2020-03-04
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,360,6,43,311,,1.0876132930513596,2020-03-05
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,420,6,46,368,,1.1666666666666667,2020-03-06
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,461,6,76,379,,1.0976190476190477,2020-03-07
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,502,6,76,420,,1.088937093275488,2020-03-08
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,511,10,76,425,,1.0179282868525896,2020-03-09
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,581,10,101,470,,1.1369863013698631,2020-03-10
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639,15,118,506,,1.0998278829604131,2020-03-11
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639,16,118,505,,1,2020-03-12
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,701,19,118,564,,1.0970266040688577,2020-03-13
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,773,22,118,633,,1.102710413694722,2020-03-14
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,839,22,118,699,,1.0853816300129366,2020-03-15
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,825,27,144,654,,0.9833134684147795,2020-03-16
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,878,29,144,705,,1.0642424242424242,2020-03-17
,,,JPN,126451398,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,889,29,144,716,,1.0125284738041003,2020-03-18
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,1,,,1,,,2020-01-23
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3,,,3,,3,2020-01-24
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3,,,3,,1,2020-01-25
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,4,,,4,,1.3333333333333333,2020-01-26
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,5,,,5,,1.25,2020-01-27
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7,,,7,,1.4,2020-01-28
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7,,,7,,1,2020-01-29
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,10,,,10,,1.4285714285714286,2020-01-30
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,13,,,13,,1.3,2020-01-31
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,16,,,16,,1.2307692307692308,2020-02-01
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18,,,18,,1.125,2020-02-02
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18,,,18,,1,2020-02-03
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,24,,,24,,1.3333333333333333,2020-02-04
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28,,,28,,1.1666666666666667,2020-02-05
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28,,,28,,1,2020-02-06
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,30,,,30,,1.0714285714285714,2020-02-07
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,33,,2,31,,1.1,2020-02-08
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,40,,2,38,,1.2121212121212122,2020-02-09
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,45,,2,43,,1.125,2020-02-10
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,47,,9,38,,1.0444444444444445,2020-02-11
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,50,,15,35,,1.0638297872340425,2020-02-12
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,58,,15,43,,1.16,2020-02-13
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,67,,17,50,,1.1551724137931034,2020-02-14
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,72,,18,54,,1.0746268656716418,2020-02-15
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,75,,18,57,,1.0416666666666667,2020-02-16
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,77,,24,53,,1.0266666666666666,2020-02-17
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,81,,29,52,,1.051948051948052,2020-02-18
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84,,34,50,,1.037037037037037,2020-02-19
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84,,34,50,,1,2020-02-20
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85,,37,48,,1.0119047619047619,2020-02-21
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85,,37,48,,1,2020-02-22
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89,,51,38,,1.0470588235294118,2020-02-23
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89,,51,38,,1,2020-02-24
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,91,,53,38,,1.0224719101123596,2020-02-25
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,31,,1.021978021978022,2020-02-26
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,31,,1,2020-02-27
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93,,62,31,,1,2020-02-28
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,102,,72,30,,1.096774193548387,2020-02-29
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,106,,72,34,,1.0392156862745099,2020-03-01
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,108,,78,30,,1.0188679245283019,2020-03-02
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110,,78,32,,1.0185185185185186,2020-03-03
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110,,78,32,,1,2020-03-04
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,117,,78,39,,1.0636363636363637,2020-03-05
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,130,,78,52,,1.1111111111111112,2020-03-06
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,138,,78,60,,1.0615384615384615,2020-03-07
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150,,78,72,,1.0869565217391304,2020-03-08
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150,,78,72,,1,2020-03-09
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,160,,78,82,,1.0666666666666667,2020-03-10
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,178,,96,82,,1.1125,2020-03-11
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,178,,96,82,,1,2020-03-12
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,200,,97,103,,1.1235955056179776,2020-03-13
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,212,,105,107,,1.06,2020-03-14
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,226,,105,121,,1.0660377358490567,2020-03-15
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,243,,109,134,,1.075221238938053,2020-03-16
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,266,,114,152,,1.0946502057613168,2020-03-17
,,,SGP,5888926,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,313,,114,199,,1.1766917293233083,2020-03-18
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,,2020-01-25
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-26
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-27
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-28
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-29
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-30
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-31
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-01
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-02
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-03
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-04
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-05
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-06
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-07
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-08
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-09
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-10
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-02-11
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-12
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-13
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-14
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-15
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-16
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-17
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-18
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-19
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-20
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-21
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-22
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-23
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-24
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-25
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-26
,,,NPL,29384297,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,1,,1,,,1,2020-02-27
