date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-08-12,528,14130,53,991,22,1858,nan,nan,8613,1789906,17405,5089741,12843,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-13,549,14130,59,991,26,1858,nan,nan,8622,1795407,19171,5082943,14140,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-14,573,14130,67,991,30,1858,nan,nan,8631,1801476,21116,5075451,15564,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-15,601,14130,75,991,36,1858,nan,nan,8641,1808150,23252,5067217,17124,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-16,632,14130,85,991,42,1858,nan,nan,8652,1815497,25598,5058162,18832,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-17,666,14130,96,991,48,1858,nan,nan,8663,1823502,28150,5048300,20689,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-18,705,14130,109,991,56,1858,nan,nan,8676,1832439,30988,5037305,22747,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-19,748,14130,122,991,65,1858,nan,nan,8690,1842180,34075,5025330,24981,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-20,795,14130,138,991,74,1858,nan,nan,8705,1852839,37442,5012239,27413,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-21,847,14130,155,991,85,1858,nan,nan,8722,1864530,41121,4997896,30065,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-22,905,14130,173,991,96,1858,nan,nan,8740,1877355,45142,4982181,32955,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-23,968,14130,194,991,109,1858,nan,nan,8760,1891420,49542,4964985,36086,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-24,1038,14130,216,991,123,1858,nan,nan,8782,1906818,54337,4946189,39484,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-25,1114,14130,241,991,138,1858,nan,nan,8806,1923659,59552,4925662,43170,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-26,1198,14130,268,991,155,1858,nan,nan,8832,1942070,65222,4903264,47157,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-27,1289,14130,298,991,174,1858,nan,nan,8861,1962171,71374,4878860,51460,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-28,1388,14130,330,991,194,1858,nan,nan,8892,1984080,78035,4852320,56090,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-29,1497,14130,366,991,216,1858,nan,nan,8926,2007939,85233,4823490,61062,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-30,1614,14130,404,991,240,1858,nan,nan,8964,2033902,93002,4792200,66389,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-08-31,1742,14130,446,991,266,1858,nan,nan,9005,2062113,101365,4758301,72077,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-01,1881,14130,491,991,294,1858,nan,nan,9050,2092714,110343,4721647,78129,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-02,2031,14130,540,991,325,1858,nan,nan,9099,2125852,119960,4682088,84550,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-03,2193,14130,593,991,358,1858,nan,nan,9153,2161672,130224,4639491,91328,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-04,2367,14130,649,991,393,1858,nan,nan,9212,2200319,141149,4593717,98454,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-05,2554,14130,711,991,432,1858,nan,nan,9276,2242059,152734,4544545,105887,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-06,2754,14130,776,991,473,1858,nan,nan,9345,2286641,164977,4492188,113662,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-07,2968,14130,846,991,517,1858,nan,nan,9420,2334548,177865,4436260,121683,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-08,3196,14130,921,991,563,1858,nan,nan,9502,2385810,191383,4376787,129893,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-09,3450,14130,1012,991,613,1858,nan,nan,9605,2440659,205535,4313576,138255,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-10,3727,14130,1117,991,666,1858,nan,nan,9730,2498951,220170,4246807,146732,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-11,4018,14130,1228,991,722,1858,nan,nan,9865,2560502,235183,4176749,155240,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-12,4323,14130,1344,991,780,1858,nan,nan,10011,2625492,250540,4103278,163721,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-13,4641,14130,1464,991,841,1858,nan,nan,10169,2693891,266135,4026541,172059,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-14,4971,14130,1590,991,905,1858,nan,nan,10339,2765614,281860,3946726,180150,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-15,5312,14130,1719,991,971,1858,nan,nan,10523,2840571,297605,3864032,187888,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-16,5662,14130,1853,991,1039,1858,nan,nan,10720,2918561,313198,3778784,195147,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-17,6020,14130,1990,991,1108,1858,nan,nan,10930,2999439,328524,3691207,201845,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-18,6384,14130,2130,991,1179,1858,nan,nan,11154,3082870,343353,3601762,207859,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-19,6751,14130,2271,991,1250,1858,nan,nan,11392,3168745,357614,3510593,213153,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-20,7118,14130,2414,991,1322,1858,nan,nan,11645,3256378,370925,3418556,217556,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-21,7484,14130,2557,991,1394,1858,nan,nan,11912,3345869,383363,3325515,221107,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-22,7846,14130,2699,991,1465,1858,nan,nan,12193,3436655,394675,3232131,223705,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-23,8199,14130,2840,991,1535,1858,nan,nan,12488,3528259,404635,3138976,225257,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-24,8540,14130,2977,991,1602,1858,nan,nan,12797,3620269,413132,3046475,225747,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-25,8867,14130,3111,991,1667,1858,nan,nan,13119,3712292,420082,2955023,225176,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-26,9175,14130,3239,991,1728,1858,nan,nan,13454,3803892,425346,2865049,223550,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-27,9463,14130,3360,991,1786,1858,nan,nan,13801,3894558,428746,2776893,221041,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-28,9727,14130,3474,991,1839,1858,nan,nan,14160,3984003,430411,2690945,217542,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-29,9963,14130,3579,991,1886,1858,nan,nan,14529,4071815,430306,2607518,213157,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-09-30,10170,14130,3675,991,1928,1858,nan,nan,14907,4157673,428449,2526851,207967,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-01,10347,14130,3760,991,1965,1858,nan,nan,15293,4241270,424887,2449157,202064,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-02,10490,14130,3835,991,1994,1858,nan,nan,15687,4322298,419722,2374626,195567,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-03,10601,14130,3898,991,2018,1858,nan,nan,16086,4400593,413031,2303357,188542,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-04,10677,14130,3949,991,2034,1858,nan,nan,16489,4475959,404944,2235423,181109,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-05,10719,14130,3988,991,2044,1858,nan,nan,16897,4548262,395553,2170873,173355,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-06,10727,14130,4015,991,2047,1858,nan,nan,17306,4617371,385029,2109707,165413,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-07,10702,14130,4030,991,2044,1858,nan,nan,17716,4683225,373463,2051916,157350,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-08,10645,14130,4033,991,2034,1858,nan,nan,18126,4745782,361059,1997431,149278,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-09,10557,14130,4025,991,2018,1858,nan,nan,18534,4805038,347921,1946209,141245,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-10,10440,14130,4005,991,1996,1858,nan,nan,18939,4861037,334269,1898130,133324,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-11,10295,14130,3975,991,1968,1858,nan,nan,19341,4913822,320207,1853121,125547,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-12,10125,14130,3935,991,1935,1858,nan,nan,19737,4963482,305918,1811041,117967,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-13,9933,14130,3885,991,1898,1858,nan,nan,20127,5010119,291521,1771751,110621,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-14,9720,14130,3827,991,1856,1858,nan,nan,20511,5053850,277151,1735094,103547,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-15,9489,14130,3761,991,1811,1858,nan,nan,20887,5094707,262830,1701033,96752,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-16,9243,14130,3688,991,1762,1858,nan,nan,21254,5132906,248723,1669313,90271,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-17,8983,14130,3609,991,1711,1858,nan,nan,21613,5168490,234863,1639887,84114,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-18,8711,14130,3524,991,1656,1858,nan,nan,21962,5201576,221345,1612665,78250,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-19,8430,14130,3433,991,1600,1858,nan,nan,22302,5232343,208240,1587449,72699,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-20,8143,14130,3340,991,1543,1858,nan,nan,22631,5260917,195572,1564098,67476,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-21,7852,14130,3242,991,1484,1858,nan,nan,22949,5287426,183378,1542493,62572,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-22,7559,14130,3143,991,1425,1858,nan,nan,23257,5312001,171688,1522515,57975,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
