date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-10-07,262,14130,0,991,0,1858,nan,nan,8685,1774981,384,5117357,153,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-08,261,14130,0,991,0,1858,nan,nan,8685,1775042,369,5117302,147,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-09,261,14130,0,991,0,1858,nan,nan,8686,1775101,354,5117249,141,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-10,260,14130,0,991,0,1858,nan,nan,8686,1775157,340,5117198,135,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-11,260,14130,0,991,0,1858,nan,nan,8687,1775212,326,5117149,130,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-12,260,14130,0,991,0,1858,nan,nan,8687,1775264,313,5117102,125,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-13,259,14130,0,991,0,1858,nan,nan,8687,1775314,300,5117057,120,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-14,259,14130,0,991,0,1858,nan,nan,8687,1775362,288,5117014,115,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-15,258,14130,0,991,0,1858,nan,nan,8688,1775408,276,5116972,110,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-16,258,14130,0,991,0,1858,nan,nan,8688,1775452,265,5116933,106,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-17,258,14130,0,991,0,1858,nan,nan,8688,1775495,255,5116894,102,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-18,257,14130,0,991,0,1858,nan,nan,8689,1775536,244,5116858,97,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-19,257,14130,0,991,0,1858,nan,nan,8689,1775575,234,5116823,94,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-20,257,14130,0,991,0,1858,nan,nan,8689,1775612,225,5116789,90,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-21,256,14130,0,991,0,1858,nan,nan,8689,1775648,216,5116756,86,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
2020-10-22,256,14130,0,991,0,1858,nan,nan,8690,1775683,207,5116725,83,US,Massachusetts,,STRONG_INTERVENTION,25,,,2020-07-24
