forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.010,580.0
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.025,580.0
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.050,583.133951580124
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.100,593.8593701829959
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.150,601.0957591953146
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.200,606.8470117841056
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.250,611.7810744040474
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.300,616.2120151303712
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.350,620.3179420554839
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.400,624.2140651879463
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.450,627.9836094080694
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.500,631.693388928731
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.550,635.4031684493926
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.600,639.1727126695157
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.650,643.0688358019781
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.700,647.1747627270908
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.750,651.6057034534145
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.800,656.5397660733564
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.850,662.2910186621474
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.900,669.5274076744661
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.950,680.252826277338
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.975,689.5555273909802
2020-05-30,01,Alabama,1 day ahead cum death,2020-05-31,quantile,0.990,700.3719278513217
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.010,580.0
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.025,580.1094964296607
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.050,590.5102324618942
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.100,602.5016150034755
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.150,610.592143875064
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.200,617.0222397472181
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.250,622.5386894589335
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.300,627.4926317930997
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.350,632.0831976506989
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.400,636.4391957371466
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.450,640.65367429734
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.500,644.8013338922079
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.550,648.9489934870759
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.600,653.1634720472692
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.650,657.5194701337169
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.700,662.1100359913162
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.750,667.0639783254824
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.800,672.5804280371977
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.850,679.0105239093518
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.900,687.1010527809404
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.950,699.0924353225217
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.975,709.4931713547552
2020-05-30,01,Alabama,2 day ahead cum death,2020-06-01,quantile,0.990,721.586274705347
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.010,580.0
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.025,587.1103639612776
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.050,598.5037994402996
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.100,611.6397008676952
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.150,620.5024311979269
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.200,627.5462483101262
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.250,633.5892161990249
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.300,639.0159881290301
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.350,644.0447010728705
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.400,648.8164578976639
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.450,653.4331878487435
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.500,657.9767212906673
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.550,662.5202547325912
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.600,667.1369846836708
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.650,671.9087415084642
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.700,676.9374544523046
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.750,682.3642263823098
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.800,688.4071942712085
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.850,695.4510113834078
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.900,704.3137417136396
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.950,717.449643141035
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.975,728.8430786200571
2020-05-30,01,Alabama,3 day ahead cum death,2020-06-02,quantile,0.990,742.090409610778
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.010,580.3598460390456
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.025,594.6685988885197
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.050,606.9749157224502
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.100,621.1633108875827
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.150,630.7361537459406
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.200,638.3443457844692
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.250,644.8714971072621
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.300,650.7330807252225
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.350,656.1647114978485
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.400,661.3187979407393
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.450,666.3054362219926
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.500,671.2130132372681
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.550,676.1205902525436
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.600,681.107228533797
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.650,686.2613149766877
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.700,691.6929457493137
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.750,697.5545293672741
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.800,704.0816806900671
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.850,711.6898727285957
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.900,721.2627155869535
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.950,735.451110752086
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.975,747.7574275860165
2020-05-30,01,Alabama,4 day ahead cum death,2020-06-03,quantile,0.990,762.0661804354907
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.010,587.3832192384226
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.025,602.6799194654963
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.050,615.8359255471124
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.100,631.0039579974226
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.150,641.2377574812514
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.200,649.3712568929529
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.250,656.3490751676728
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.300,662.6153716369113
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.350,668.4220291805184
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.400,673.9319793551223
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.450,679.2629199151854
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.500,684.5093404267191
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.550,689.7557609382527
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.600,695.0867014983158
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.650,700.5966516729197
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.700,706.4033092165268
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.750,712.6696056857653
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.800,719.6474239604852
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.850,727.7809233721867
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.900,738.0147228560155
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.950,753.1827553063258
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.975,766.3387613879419
2020-05-30,01,Alabama,5 day ahead cum death,2020-06-04,quantile,0.990,781.6354616150155
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.010,594.8538528427259
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.025,611.0784535332382
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.050,625.0325052037016
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.100,641.1206331080095
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.150,651.9752166264876
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.200,660.602095509674
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.250,668.0031894395868
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.300,674.6496005290725
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.350,680.8084909167414
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.400,686.6526756154351
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.450,692.3069919456196
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.500,697.8716612266121
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.550,703.4363305076046
2020-05-30,01,Alabama,6 day ahead cum death,2020-06-05,quantile,0.600,709.0906468377891
