forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.010,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.025,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.050,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.100,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.150,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.200,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.250,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.300,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.350,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.400,17.0
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.450,17.284575140445227
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.500,18.68660147877251
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.550,20.088627817099795
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.600,21.513240856949505
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.650,22.985691502238623
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.700,24.537432693377763
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.750,26.212005418595975
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.800,28.0767215586217
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.850,30.25027596069566
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.900,32.98510371343596
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.950,37.03853041630647
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.975,40.55427357739515
2020-05-30,15,Hawaii,1 day ahead cum death,2020-05-31,quantile,0.990,44.642084792814686
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.010,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.025,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.050,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.100,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.150,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.200,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.250,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.300,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.350,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.400,17.0
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.450,17.511485272127636
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.500,19.0789983715001
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.550,20.64651147087256
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.600,22.239277270240848
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.650,23.885527138430795
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.700,25.6204265318676
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.750,27.492655755295104
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.800,29.57747177921437
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.850,32.00757947713001
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.900,35.06520985807017
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.950,39.59707868278582
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.975,43.527799032597954
2020-05-30,15,Hawaii,2 day ahead cum death,2020-06-01,quantile,0.990,48.09811091103002
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.010,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.025,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.050,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.100,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.150,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.200,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.250,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.300,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.350,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.400,17.0
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.450,17.74279024074255
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.500,19.459914808164818
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.550,21.17703937558709
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.600,22.921826889860604
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.650,24.725203266055686
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.700,26.625690331630423
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.750,28.676614688613665
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.800,30.96041621771129
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.850,33.62246582434199
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.900,36.97193208865006
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.950,41.936345654552426
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.975,46.24223406022584
2020-05-30,15,Hawaii,3 day ahead cum death,2020-06-02,quantile,0.990,51.24875988152793
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.010,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.025,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.050,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.100,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.150,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.200,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.250,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.300,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.350,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.400,17.0
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.450,17.975259480437938
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.500,19.829965991826185
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.550,21.684672503214436
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.600,23.56925841218548
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.650,25.517127524811272
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.700,27.569888170255926
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.750,29.785139661865472
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.800,32.25192724798365
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.850,35.12726945246234
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.900,38.745106508636596
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.950,44.10728601534853
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.975,48.75817705425689
2020-05-30,15,Hawaii,4 day ahead cum death,2020-06-03,quantile,0.990,54.16584299554728
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.010,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.025,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.050,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.100,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.150,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.200,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.250,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.300,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.350,17.0
2020-05-30,15,Hawaii,5 day ahead cum death,2020-06-04,quantile,0.400,17.0
