forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.010,1149.233500664625
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.025,1216.4071602995093
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.050,1274.1802134130708
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.100,1340.7888436420064
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.150,1385.729370232288
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.200,1421.4466761225592
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.250,1452.0889442471912
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.300,1479.6066480622203
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.350,1505.1059016045133
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.400,1529.3021996387085
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.450,1552.7123980082683
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.500,1575.7514365271434
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.550,1598.7904750460184
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.600,1622.2006734155784
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.650,1646.3969714497737
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.700,1671.8962249920664
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.750,1699.4139288070955
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.800,1730.0561969317278
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.850,1765.7735028219988
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.900,1810.7140294122805
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.975,1935.0957127547772
2020-05-21,51,Virginia,1 day ahead cum death,2020-05-22,quantile,0.990,2002.2693723896618
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.010,1164.8898512354617
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.025,1237.445696211594
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.050,1299.8477256423166
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.100,1371.7932691072938
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.150,1420.33458572088
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.200,1458.9136853743075
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.250,1492.011117728779
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.300,1521.7336349022444
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.350,1549.2759766040042
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.400,1575.4109655075067
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.450,1600.6968697294078
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.500,1625.5818754929846
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.550,1650.4668812565615
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.600,1675.7527854784626
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.650,1701.8877743819653
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.700,1729.430116083725
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.750,1759.1526332571902
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.800,1792.2500656116617
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.850,1830.8291652650892
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.900,1879.3704818786757
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.975,2013.7180547743753
2020-05-21,51,Virginia,2 day ahead cum death,2020-05-23,quantile,0.990,2086.2738997505076
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.010,1183.5601860303166
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.025,1261.1256469756222
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.050,1327.8362225096644
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.100,1404.7492436957211
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.150,1456.642093944566
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.200,1497.8848862855189
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.250,1533.2675297861929
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.300,1565.0422371963678
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.350,1594.4862389899224
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.400,1622.4257173567926
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.450,1649.4574860176883
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.500,1676.0606761991737
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.550,1702.663866380659
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.600,1729.6956350415549
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.650,1757.635113408425
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.700,1787.0791152019797
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.750,1818.8538226121545
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.800,1854.2364661128286
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.850,1895.4792584537813
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.900,1947.3721087026265
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.975,2090.995705422725
2020-05-21,51,Virginia,3 day ahead cum death,2020-05-24,quantile,0.990,2168.561166368031
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.010,1205.0441987065512
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.025,1287.3147938369802
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.050,1358.0720443424482
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.100,1439.650622605756
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.150,1494.6913020648406
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.200,1538.435889273875
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.250,1575.9648500073242
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.300,1609.6670166272538
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.350,1640.8970966274908
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.400,1670.5313885515338
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.450,1699.202908942912
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.500,1727.4198532106975
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.550,1755.636797478483
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.600,1784.3083178698612
2020-05-21,51,Virginia,4 day ahead cum death,2020-05-25,quantile,0.650,1813.9426097939042
