forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.010,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.025,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.050,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.100,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.150,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.200,819.0
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.250,827.0120553706745
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.300,840.871484783589
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.350,853.7143116025331
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.400,865.9008983509383
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.450,877.6915620642396
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.500,889.2952892589257
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.550,900.8990164536117
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.600,912.6896801669131
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.650,924.8762669153182
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.700,937.7190937342624
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.750,951.5785231471768
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.800,967.0116550312766
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.850,985.0008551161808
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.900,1007.6353765226158
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.950,1041.1831469017948
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.975,1070.2808345932601
2020-05-30,37,North Carolina,1 day ahead cum death,2020-05-31,quantile,0.990,1104.1131848640105
2020-05-30,37,North Carolina,2 day ahead cum death,2020-06-01,quantile,0.010,819.0
