forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.010,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.025,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.050,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.100,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.150,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.200,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.250,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.300,1070.0
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.350,1072.437241001879
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.400,1083.7276062020435
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.450,1094.6511651955348
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.500,1105.4015352881474
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.550,1116.1519053807601
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.600,1127.0754643742514
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.650,1138.3658295744158
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.700,1150.2641738755651
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.750,1163.104358150968
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.800,1177.4025122404707
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.850,1194.0687570890523
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.900,1215.0386987212355
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.975,1273.0771072068383
2020-05-30,53,Washington,1 day ahead cum death,2020-05-31,quantile,0.990,1304.4213710292447
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.010,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.025,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.050,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.100,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.150,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.200,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.250,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.300,1070.0
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.350,1077.4824427326662
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.400,1089.9192195041983
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.450,1101.9519449603006
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.500,1113.7938961003074
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.550,1125.6358472403142
2020-05-30,53,Washington,2 day ahead cum death,2020-06-01,quantile,0.600,1137.6685726964165
