forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.010,3479.8284399302593
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.025,3667.5414285937186
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.050,3828.9849545695984
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.100,4015.1190005485314
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.150,4140.702757697151
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.200,4240.512746792759
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.250,4326.140830186843
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.300,4403.037495521904
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.350,4474.293715848858
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.400,4541.908900778158
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.450,4607.3273747014155
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.500,4671.708663435977
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.550,4736.089952170538
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.600,4801.508426093796
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.650,4869.123611023097
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.700,4940.379831350049
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.750,5017.27649668511
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.800,5102.9045800791955
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.850,5202.714569174802
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.900,5328.298326323423
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.975,5675.875898278235
2020-05-21,06,California,1 day ahead cum death,2020-05-22,quantile,0.990,5863.588886941694
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.010,3492.3505790667796
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.025,3695.1037799419555
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.050,3869.482718156347
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.100,4070.530466012179
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.150,4206.176427014185
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.200,4313.983536754108
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.250,4406.472437583893
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.300,4489.530329018689
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.350,4566.49584353329
2020-05-21,06,California,2 day ahead cum death,2020-05-23,quantile,0.400,4639.528590333572
