forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.010,615.2541164439679
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.025,683.760726767138
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.050,742.680191008672
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.100,810.6105598475333
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.150,856.4428572029633
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.200,892.8689142276662
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.250,924.119227717243
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.300,952.1829750624245
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.350,978.188219312157
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.400,1002.8646530467734
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.450,1026.7393882630558
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.500,1050.2355985724525
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.550,1073.7318088818492
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.600,1097.6065440981317
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.650,1122.2829778327482
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.700,1148.2882220824806
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.750,1176.3519694276622
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.800,1207.6022829172389
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.850,1244.0283399419418
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.900,1289.860637297372
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.975,1416.710470377767
2020-05-21,53,Washington,1 day ahead cum death,2020-05-22,quantile,0.990,1485.2170807009372
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.010,590.085350446515
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.025,664.0809467184044
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.050,727.7212416914872
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.100,801.0944260234646
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.150,850.5989651522758
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.200,889.9436035260287
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.250,923.6977999376795
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.300,954.0101115326382
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.350,982.0989856628514
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.400,1008.7525803954336
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.450,1034.5402417587457
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.500,1059.919049493822
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.550,1085.2978572288985
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.600,1111.0855185922105
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.650,1137.7391133247927
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.700,1165.8279874550058
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.750,1196.1402990499648
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.800,1229.8944954616154
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.850,1269.2391338353682
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.900,1318.7436729641797
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.975,1455.7571522692397
2020-05-21,53,Washington,2 day ahead cum death,2020-05-23,quantile,0.990,1529.7527485411292
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.010,567.1293741080226
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.025,646.2339939307246
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.050,714.2683310114411
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.100,792.7075644819754
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.150,845.6301429134485
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.200,887.6913305709062
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.250,923.7760843818409
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.300,956.1813085502612
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.350,986.2095780861113
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.400,1014.7034694047528
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.450,1042.2716390126561
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.500,1069.4027257067887
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.550,1096.5338124009213
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.600,1124.1019820088247
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.650,1152.5958733274663
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.700,1182.6241428633164
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.750,1215.0293670317367
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.800,1251.1141208426714
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.850,1293.175308500129
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.900,1346.0978869316023
2020-05-21,53,Washington,3 day ahead cum death,2020-05-24,quantile,0.975,1492.5714574828526
