forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.010,496.0
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.025,496.0
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.050,496.0
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.100,502.4666343431852
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.150,511.55641429182816
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.200,518.7806832431213
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.250,524.9784627422263
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.300,530.5442602828505
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.350,535.7018011738871
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.400,540.5958031224576
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.450,545.3308066455226
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.500,549.9907384766323
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.550,554.650670307742
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.600,559.3856738308069
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.650,564.2796757793774
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.700,569.437216670414
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.750,575.0030142110384
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.800,581.2007937101432
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.850,588.4250626614363
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.900,597.5148426100793
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.950,610.9872657746198
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.975,622.6725836737896
2020-05-30,19,Iowa,1 day ahead cum death,2020-05-31,quantile,0.990,636.2592910569244
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.010,496.0
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.025,496.0
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.050,496.0
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.100,510.86070246155197
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.150,521.0233853943921
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.200,529.1003636258084
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.250,536.0296917605849
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.300,542.2524425855034
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.350,548.0187486000499
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.400,553.4904091195598
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.450,558.784303995197
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.500,563.9942661676351
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.550,569.2042283400733
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.600,574.4981232157105
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.650,579.9697837352204
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.700,585.7360897497668
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.750,591.9588405746854
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.800,598.8881687094619
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.850,606.9651469408782
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.900,617.1278298737184
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.950,632.190456882496
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.975,645.2550394631154
2020-05-30,19,Iowa,2 day ahead cum death,2020-06-01,quantile,0.990,660.4454401126592
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.010,496.0
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.025,496.0
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.050,503.4971477029579
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.100,519.997428878946
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.150,531.1300902531246
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.200,539.9779766007745
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.250,547.5686752563191
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.300,554.3853572494025
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.350,560.7020290046921
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.400,566.6959327917842
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.450,572.4951040726792
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.500,578.2023316838652
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.550,583.9095592950512
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.600,589.7087305759462
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.650,595.7026343630382
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.700,602.0193061183278
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.750,608.8359881114113
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.800,616.4266867669559
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.850,625.2745731146057
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.900,636.4072344887843
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.950,652.9075156647725
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.975,667.2190488323611
2020-05-30,19,Iowa,3 day ahead cum death,2020-06-02,quantile,0.990,683.8592990189536
