forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.010,48.69635730543281
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.025,52.12705063306495
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.050,55.07763615886385
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.100,58.479472303138095
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.150,60.774674999426594
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.200,62.59882934303057
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.250,64.16379134406017
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.300,65.56917558816873
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.350,66.87147353445651
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.400,68.10722693348978
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.450,69.30283264831205
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.500,70.47948248623032
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.550,71.6561323241486
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.600,72.85173803897086
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.650,74.08749143800414
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.700,75.38978938429192
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.750,76.79517362840048
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.800,78.36013562943008
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.850,80.18428997303405
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.900,82.47949266932257
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.975,88.8319143393957
2020-05-21,38,North Dakota,1 day ahead cum death,2020-05-22,quantile,0.990,92.26260766702784
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.010,49.54799215663115
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.025,53.2535644686548
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.050,56.44056108551781
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.100,60.11496407710331
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.150,62.5940663312587
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.200,64.56437821372066
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.250,66.25473036897638
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.300,67.77271884692564
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.350,69.17936139725234
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.400,70.51412762163746
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.450,71.80552939085374
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.500,73.07645647291574
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.550,74.34738355497774
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.600,75.63878532419402
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.650,76.97355154857914
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.700,78.38019409890583
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.750,79.89818257685509
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.800,81.58853473211082
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.850,83.55884661457277
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.900,86.03794886872818
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.975,92.89934847717667
2020-05-21,38,North Dakota,2 day ahead cum death,2020-05-23,quantile,0.990,96.60492078920032
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.010,50.58795867240515
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.025,54.54938210483608
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.050,57.95642480001009
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.100,61.88452682728156
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.150,64.53479861637541
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.200,66.64115061902177
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.250,68.44821308415372
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.300,70.0710110274556
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.350,71.57477516716429
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.400,73.001700282332
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.450,74.38226684492656
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.500,75.74094504625467
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.550,77.09962324758277
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.600,78.48018981017735
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.650,79.90711492534504
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.700,81.41087906505373
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.750,83.03367700835561
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.800,84.84073947348756
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.850,86.94709147613392
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.900,89.59736326522778
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.975,96.93250798767325
2020-05-21,38,North Dakota,3 day ahead cum death,2020-05-24,quantile,0.990,100.89393142010418
2020-05-21,38,North Dakota,4 day ahead cum death,2020-05-25,quantile,0.010,51.79542979599325
2020-05-21,38,North Dakota,4 day ahead cum death,2020-05-25,quantile,0.025,55.99715385432805
2020-05-21,38,North Dakota,4 day ahead cum death,2020-05-25,quantile,0.050,59.6108683446525
2020-05-21,38,North Dakota,4 day ahead cum death,2020-05-25,quantile,0.100,63.777249715666926
2020-05-21,38,North Dakota,4 day ahead cum death,2020-05-25,quantile,0.150,66.58828744675043
