forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.010,462.0
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.025,462.0
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.050,462.0
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.100,462.0
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.150,462.0
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.200,466.73000630599535
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.250,472.66526736463743
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.300,477.99531523225266
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.350,482.9343989175217
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.400,487.62110634079545
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.450,492.1555500116359
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.500,496.6181017912058
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.550,501.08065357077567
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.600,505.6150972416161
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.650,510.30180466488986
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.700,515.2408883501589
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.750,520.5709362177741
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.800,526.5061972764162
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.850,533.4244689235376
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.900,542.1292343913311
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.975,566.2213726935096
2020-05-30,45,South Carolina,1 day ahead cum death,2020-05-31,quantile,0.990,579.2325898976601
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.010,462.0
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.025,462.0
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.050,462.0
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.100,462.0
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.150,465.54991777781197
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.200,472.99575646032326
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.250,479.38362305987033
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.300,485.1201246915805
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.350,490.4358483630034
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.400,495.4799503014325
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.450,500.36017730177883
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.500,505.1630301468036
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.550,509.9658829918283
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.600,514.8461099921747
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.650,519.8902119306038
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.700,525.2059356020267
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.750,530.9424372337369
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.800,537.3303038332839
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.850,544.7761425157952
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.900,554.1447077801057
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.975,580.0740416462328
2020-05-30,45,South Carolina,2 day ahead cum death,2020-06-01,quantile,0.990,594.077455982461
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.010,462.0
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.025,462.0
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.050,462.0
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.100,462.0
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.150,471.4311989883831
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.200,479.3695168857526
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.250,486.17988680046716
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.300,492.2958094672117
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.350,497.9631232726318
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.400,503.34084986615005
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.450,508.5438625813018
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.500,513.6643834955735
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.550,518.7849044098451
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.600,523.9879171249969
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.650,529.3656437185151
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.700,535.0329575239352
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.750,541.1488801906797
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.800,547.9592501053944
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.850,555.8975680027638
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.900,565.8857845733204
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.975,593.5301244352368
2020-05-30,45,South Carolina,3 day ahead cum death,2020-06-02,quantile,0.990,608.4597461191795
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.010,462.0
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.025,462.0
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.050,462.0
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.100,466.8512549262233
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.150,477.4227405027813
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.200,485.8246221161171
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.250,493.0326884226348
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.300,499.5057547405423
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.350,505.5040153638087
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.400,511.19577812410336
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.450,516.7026244649222
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.500,522.1221618375155
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.550,527.5416992101087
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.600,533.0485455509277
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.650,538.7403083112222
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.700,544.7385689344887
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.750,551.2116352523961
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.800,558.4197015589139
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.850,566.8215831722497
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.900,577.3930687488078
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.975,606.6517194858367
2020-05-30,45,South Carolina,4 day ahead cum death,2020-06-03,quantile,0.990,622.4531670395992
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.010,462.0
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.025,462.0
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.050,462.0
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.100,472.37624133684153
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.150,483.5003379840642
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.200,492.34141735823675
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.250,499.92627623664237
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.300,506.7377139293691
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.350,513.0495260588211
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.400,519.0388185362171
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.450,524.8335283216151
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.500,530.5363651726295
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.550,536.239202023644
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.600,542.0339118090419
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.650,548.0232042864379
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.700,554.33501641589
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.750,561.1464541086167
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.800,568.7313129870223
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.850,577.5723923611949
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.900,588.6964890084176
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.975,619.4845987976205
2020-05-30,45,South Carolina,5 day ahead cum death,2020-06-04,quantile,0.990,636.1120470858586
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.010,462.0
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.025,462.0
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.050,462.0
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.100,477.99512854904185
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.150,489.645541718731
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.200,498.9049207803867
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.250,506.84864354454237
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.300,513.9823520978273
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.350,520.5927962075458
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.400,526.8654612309297
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.450,532.9343372340146
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.500,538.9069935009156
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.550,544.8796497678167
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.600,550.9485257709016
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.650,557.2211907942855
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.700,563.831634904004
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.750,570.9653434572889
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.800,578.9090662214445
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.850,588.1684452831003
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.900,599.8188584527895
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.975,632.0636519972181
2020-05-30,45,South Carolina,6 day ahead cum death,2020-06-05,quantile,0.990,649.4777979417323
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.010,462.0
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.025,462.0
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.050,465.67621510342167
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.100,483.6900540869462
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.150,495.8439057282377
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.200,505.50340172779863
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.250,513.7903891975893
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.300,521.2323600655762
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.350,528.1284551501345
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.400,534.6721750147718
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.450,541.0032997136614
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.500,547.2340468223738
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.550,553.4647939310862
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.600,559.7959186299757
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.650,566.339638494613
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.700,573.2357335791714
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.750,580.6777044471584
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.800,588.9646919169489
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.850,598.6241879165099
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.900,610.7780395578014
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.975,644.4161973840545
2020-05-30,45,South Carolina,7 day ahead cum death,2020-06-06,quantile,0.990,662.5828446253788
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.010,462.0
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.025,462.0
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.050,470.71574859159983
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.100,489.445900586846
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.150,502.08304521644243
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.200,512.1266471624086
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.250,520.743163332773
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.300,528.4810611583878
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.350,535.6513766711212
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.400,542.4553049060224
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.450,549.0381842145093
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.500,555.5166944585978
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.550,561.9952047026864
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.600,568.5780840111732
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.650,575.3820122460745
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.700,582.5523277588079
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.750,590.2902255844227
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.800,598.906741754787
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.850,608.9503437007533
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.900,621.5874883303497
2020-05-30,45,South Carolina,8 day ahead cum death,2020-06-07,quantile,0.975,656.5632538793835
