forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.010,3608.0
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.025,3608.0
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.050,3608.0
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.100,3619.3521542691005
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.150,3646.9292329676846
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.200,3668.846620906134
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.250,3687.649788196097
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.300,3704.5356135587995
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.350,3720.1828472483803
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.400,3735.030541873474
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.450,3749.395858254222
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.500,3763.5334179710258
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.550,3777.6709776878297
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.600,3792.0362940685777
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.650,3806.883988693671
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.700,3822.531222383252
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.750,3839.4170477459547
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.800,3858.2202150359176
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.850,3880.137602974367
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.900,3907.714681672951
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.950,3948.5880665038594
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.975,3984.0396322341703
2020-05-30,09,Connecticut,1 day ahead cum death,2020-05-31,quantile,0.990,4025.259738867805
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.010,3608.0
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.025,3608.0
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.050,3608.0
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.100,3638.3930092715145
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.150,3669.2251205669622
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.200,3693.729505226766
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.250,3714.7520853530946
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.300,3733.631012036691
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.350,3751.125151131555
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.400,3767.7253783769884
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.450,3783.7862903498103
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.500,3799.5925626311787
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.550,3815.398834912547
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.600,3831.459746885369
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.650,3848.0599741308024
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.700,3865.5541132256662
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.750,3884.433039909263
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.800,3905.4556200355914
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.850,3929.960004695395
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.900,3960.792115990843
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.950,4006.4899494670526
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.975,4046.126004907941
2020-05-30,09,Connecticut,2 day ahead cum death,2020-06-01,quantile,0.990,4092.2114851442398
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.010,3608.0
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.025,3608.0
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.050,3608.0
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.100,3657.9761361707524
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.150,3691.7510218748052
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.200,3718.594230346721
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.250,3741.6233130510213
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.300,3762.304141063205
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.350,3781.468010275985
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.400,3799.6526481200567
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.450,3817.2464956832955
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.500,3834.5613994404434
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.550,3851.8763031975914
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.600,3869.47015076083
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.650,3887.654788604902
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.700,3906.818657817682
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.750,3927.4994858298655
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.800,3950.528568534166
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.850,3977.3717770060816
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.900,4011.146662710135
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.950,4061.2061311582042
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.975,4104.625254469204
2020-05-30,09,Connecticut,3 day ahead cum death,2020-06-02,quantile,0.990,4155.109368666963
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.010,3608.0
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.025,3608.0
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.050,3623.659044510258
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.100,3677.7294502622694
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.150,3714.210496323324
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.200,3743.2044752599563
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.250,3768.0787275147495
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.300,3790.4165748106384
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.350,3811.1159193350095
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.400,3830.7575730953236
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.450,3849.761100419434
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.500,3868.4633339974284
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.550,3887.1655675754228
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.600,3906.1690948995333
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.650,3925.8107486598474
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.700,3946.5100931842185
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.750,3968.8479404801074
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.800,3993.7221927349005
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.850,4022.7161716715327
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.900,4059.197217732588
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.950,4113.267623484599
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.975,4160.16563673973
2020-05-30,09,Connecticut,4 day ahead cum death,2020-06-03,quantile,0.990,4214.6947123238115
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.010,3608.0
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.025,3608.0
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.050,3639.633407527575
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.100,3697.43710269554
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.150,3736.4369814017077
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.200,3767.4328486760555
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.250,3794.0245428730914
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.300,3817.9047061128886
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.350,3840.033236210315
2020-05-30,09,Connecticut,5 day ahead cum death,2020-06-04,quantile,0.400,3861.0310473190966
