forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.010,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.025,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.050,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.100,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.150,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.200,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.250,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.300,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.350,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.400,14.0
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.450,14.704049238409315
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.500,15.462978369897048
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.550,16.22190750138478
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.600,16.993063012150124
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.650,17.79011343755159
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.700,18.63008452959969
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.750,19.536545406418277
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.800,20.545932578352076
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.850,21.722496605369848
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.900,23.202882810975666
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.975,27.30014072539631
2020-05-30,56,Wyoming,1 day ahead cum death,2020-05-31,quantile,0.990,29.51290872453782
