forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.010,10341.566492902919
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.025,10432.17161652175
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.050,10510.097021325406
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.100,10599.940022418048
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.150,10660.55666872465
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.200,10708.732857622344
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.250,10750.063738007368
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.300,10787.180145977676
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.350,10821.574029412719
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.400,10854.210461407378
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.450,10885.786587060562
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.500,10916.862085171098
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.550,10947.937583281635
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.600,10979.513708934819
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.650,11012.15014092948
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.700,11046.54402436452
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.750,11083.66043233483
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.800,11124.991312719852
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.850,11173.167501617547
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.900,11233.784147924149
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.975,11401.552553820447
2020-05-21,34,New Jersey,1 day ahead cum death,2020-05-22,quantile,0.990,11492.157677439278
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.010,10436.656537102463
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.025,10534.521255789268
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.050,10618.690312847762
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.100,10715.731845122462
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.150,10781.205306242493
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.200,10833.241537589738
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.250,10877.883990691778
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.300,10917.974293310428
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.350,10955.123933336055
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.400,10990.375308849158
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.450,11024.48142261893
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.500,11058.046796840305
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.550,11091.612171061679
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.600,11125.718284831451
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.650,11160.969660344554
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.700,11198.119300370181
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.750,11238.20960298883
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.800,11282.852056090871
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.850,11334.888287438116
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.900,11400.361748558147
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.975,11581.57233789134
2020-05-21,34,New Jersey,2 day ahead cum death,2020-05-23,quantile,0.990,11679.437056578146
2020-05-21,34,New Jersey,3 day ahead cum death,2020-05-24,quantile,0.010,10530.666488014846
2020-05-21,34,New Jersey,3 day ahead cum death,2020-05-24,quantile,0.025,10635.288273037428
2020-05-21,34,New Jersey,3 day ahead cum death,2020-05-24,quantile,0.050,10725.268779917633
