forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.010,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.025,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.050,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.100,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.150,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.200,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.250,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.300,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.350,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.400,2258.0
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.450,2283.492241091761
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.500,2343.6982882879793
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.550,2403.9043354841974
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.600,2465.080304557553
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.650,2528.3105240056016
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.700,2594.9456512040683
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.750,2666.8554304798786
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.800,2746.9303797621305
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.850,2840.267512836919
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.900,2957.706939082972
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.950,3131.769859805696
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.975,3282.7434848367507
2020-05-30,12,Florida,1 day ahead cum death,2020-05-31,quantile,0.990,3458.2829509914354
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.010,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.025,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.050,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.100,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.150,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.200,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.250,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.300,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.350,2258.0
2020-05-30,12,Florida,2 day ahead cum death,2020-06-01,quantile,0.400,2258.0
