forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.010,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.025,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.050,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.100,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.150,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.200,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.250,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.300,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.350,29031.0
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.400,29260.44553577483
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.450,29489.12536048342
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.500,29714.179552967387
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.550,29939.233745451358
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.600,30167.913570159944
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.650,30404.27231884323
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.700,30653.358838239565
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.750,30922.16235649536
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.800,31221.487821098257
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.850,31570.38820720822
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.900,32009.384561734652
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.950,32660.043289370144
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.975,33224.39270026912
2020-05-30,36,New York,1 day ahead cum death,2020-05-31,quantile,0.990,33880.57085253604
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.010,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.025,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.050,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.100,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.150,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.200,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.250,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.300,29031.0
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.350,29096.64346549742
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.400,29360.90058006372
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.450,29616.572396629294
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.500,29868.19063313703
2020-05-30,36,New York,2 day ahead cum death,2020-06-01,quantile,0.550,30119.80886964477
