forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.010,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.025,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.050,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.100,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.150,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.200,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.250,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.300,418.0
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.350,426.9881903688077
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.400,439.76622730973605
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.450,452.129125929101
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.500,464.29601546160745
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.550,476.46290499411396
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.600,488.8258036134789
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.650,501.6038405544072
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.700,515.0699667886369
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.750,529.6020342718956
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.800,545.7841805447274
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.850,564.646448378068
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.900,588.3794883705426
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.950,623.5554287746129
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.975,654.0653111471976
2020-05-30,21,Kentucky,1 day ahead cum death,2020-05-31,quantile,0.990,689.5396429255071
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.010,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.025,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.050,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.100,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.150,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.200,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.250,418.0
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.300,419.2118122347713
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.350,434.26739906143666
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.400,448.5536786708963
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.450,462.37581952681546
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.500,475.978815561523
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.550,489.5818115962305
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.600,503.4039524521497
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.650,517.6902320616093
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.700,532.7458188882747
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.750,548.9931642613651
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.800,567.0853538053135
2020-05-30,21,Kentucky,2 day ahead cum death,2020-06-01,quantile,0.850,588.1740103478921
