forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.010,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.025,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.050,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.100,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.150,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.200,445.0
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.250,449.2151016455208
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.300,456.86364259762234
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.350,463.9511556502095
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.400,470.6765124477022
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.450,477.18337298119644
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.500,483.5870696992496
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.550,489.9907664173027
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.600,496.49762695079704
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.650,503.22298374828966
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.700,510.3104968008768
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.750,517.9590377529784
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.800,526.4760508072624
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.850,536.4036697189563
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.900,548.8948812075779
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.950,567.4087383045917
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.975,583.4667482910816
2020-05-30,11,District of Columbia,1 day ahead cum death,2020-05-31,quantile,0.990,602.1376552124408
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.010,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.025,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.050,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.100,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.150,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.200,445.0
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.250,454.4738194912721
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.300,463.02514824006704
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.350,470.949228728568
2020-05-30,11,District of Columbia,2 day ahead cum death,2020-06-01,quantile,0.400,478.46840621463497
