forecast_date,location,location_name,target,target_end_date,type,quantile,value
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.010,46.52274028563057
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.025,51.630687624234646
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.050,56.02380412999662
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.100,61.088786108874345
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.150,64.50610540396725
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.200,67.2220824484809
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.250,69.55214891749199
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.300,71.64462062039559
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.350,73.58360749375785
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.400,75.42351642263887
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.450,77.20364960442383
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.500,78.95555944715288
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.550,80.70746928988193
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.600,82.48760247166689
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.650,84.32751140054792
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.700,86.26649827391017
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.750,88.35896997681378
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.800,90.68903644582485
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.850,93.4050134903385
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.900,96.82233278543143
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.975,106.2804312700711
2020-05-21,50,Vermont,1 day ahead cum death,2020-05-22,quantile,0.990,111.3883786086752
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.010,44.752054318049815
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.025,50.26926801848575
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.050,55.014376173775574
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.100,60.485181981644786
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.150,64.1763086875053
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.200,67.10989918222548
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.250,69.62665861484474
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.300,71.8867863690571
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.350,73.98113155970334
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.400,75.9684603391639
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.450,77.89122393246056
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.500,79.78350283541315
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.550,81.67578173836573
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.600,83.59854533166241
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.650,85.58587411112295
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.700,87.68021930176918
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.750,89.94034705598155
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.800,92.45710648860081
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.850,95.39069698332099
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.900,99.08182368918153
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.975,109.29773765234054
2020-05-21,50,Vermont,2 day ahead cum death,2020-05-23,quantile,0.990,114.81495135277648
2020-05-21,50,Vermont,3 day ahead cum death,2020-05-24,quantile,0.010,43.13559385333272
2020-05-21,50,Vermont,3 day ahead cum death,2020-05-24,quantile,0.025,49.033743395231724
2020-05-21,50,Vermont,3 day ahead cum death,2020-05-24,quantile,0.050,54.106477389597856
