date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-08-12,1126,-194651,300,-7001,85,751,nan,nan,1265,363291,65097,2790208,40188,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-13,1191,-194651,324,-7001,98,751,nan,nan,1319,380024,68222,2771714,41950,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-14,1258,-194651,349,-7001,111,751,nan,nan,1376,397481,71424,2752470,43735,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-15,1327,-194651,376,-7001,125,751,nan,nan,1435,415675,74699,2732472,45540,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-16,1399,-194651,403,-7001,139,751,nan,nan,1498,434611,78037,2711718,47357,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-17,1472,-194651,431,-7001,153,751,nan,nan,1564,454286,81431,2690220,49181,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-18,1548,-194651,459,-7001,168,751,nan,nan,1633,474705,84871,2667979,51003,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-19,1626,-194651,489,-7001,184,751,nan,nan,1705,495866,88346,2645005,52815,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-20,1706,-194651,519,-7001,199,751,nan,nan,1780,517765,91843,2621314,54608,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-21,1787,-194651,550,-7001,215,751,nan,nan,1860,540391,95351,2596922,56374,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-22,1870,-194651,582,-7001,232,751,nan,nan,1942,563733,98860,2571847,58107,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-23,1955,-194651,615,-7001,248,751,nan,nan,2029,587773,102351,2546119,59794,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-24,2040,-194651,648,-7001,265,751,nan,nan,2119,612490,105809,2519771,61426,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-25,2127,-194651,681,-7001,282,751,nan,nan,2212,637856,109216,2492841,62990,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-26,2213,-194651,715,-7001,300,751,nan,nan,2310,663845,112554,2465365,64477,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-27,2301,-194651,749,-7001,317,751,nan,nan,2411,690431,115814,2437375,65881,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-28,2388,-194651,783,-7001,334,751,nan,nan,2516,717572,118971,2408927,67189,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-29,2475,-194651,818,-7001,351,751,nan,nan,2625,745224,122007,2380074,68389,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-30,2561,-194651,852,-7001,368,751,nan,nan,2738,773340,124901,2350875,69472,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-08-31,2646,-194651,886,-7001,385,751,nan,nan,2854,801875,127637,2321382,70431,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-01,2730,-194651,920,-7001,402,751,nan,nan,2974,830790,130204,2291633,71265,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-02,2812,-194651,953,-7001,418,751,nan,nan,3098,860020,132580,2261703,71963,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-03,2891,-194651,986,-7001,434,751,nan,nan,3225,889507,134748,2231659,72521,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-04,2969,-194651,1017,-7001,450,751,nan,nan,3356,919185,136690,2201568,72934,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-05,3043,-194651,1048,-7001,464,751,nan,nan,3491,948998,138394,2171490,73199,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-06,3113,-194651,1078,-7001,479,751,nan,nan,3628,978907,139857,2141466,73314,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-07,3180,-194651,1107,-7001,492,751,nan,nan,3769,1008834,141063,2111574,73279,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-08,3243,-194651,1134,-7001,505,751,nan,nan,3912,1038713,142003,2081877,73096,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-09,3301,-194651,1160,-7001,516,751,nan,nan,4059,1068479,142671,2052439,72769,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-10,3355,-194651,1185,-7001,527,751,nan,nan,4208,1098074,143064,2023314,72298,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-11,3404,-194651,1207,-7001,537,751,nan,nan,4359,1127460,143180,1994543,71684,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-12,3447,-194651,1228,-7001,546,751,nan,nan,4512,1156566,143020,1966185,70937,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-13,3484,-194651,1247,-7001,553,751,nan,nan,4668,1185336,142588,1938288,70063,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-14,3516,-194651,1264,-7001,560,751,nan,nan,4825,1213719,141892,1910897,69072,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-15,3542,-194651,1278,-7001,565,751,nan,nan,4983,1241666,140936,1884051,67970,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-16,3562,-194651,1291,-7001,569,751,nan,nan,5143,1269139,139720,1857789,66759,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-17,3576,-194651,1301,-7001,572,751,nan,nan,5304,1296094,138261,1832138,65454,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-18,3583,-194651,1309,-7001,574,751,nan,nan,5465,1322497,136575,1807125,64065,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-19,3585,-194651,1315,-7001,575,751,nan,nan,5627,1348318,134678,1782766,62604,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-20,3581,-194651,1319,-7001,574,751,nan,nan,5789,1373524,132582,1759085,61078,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-21,3570,-194651,1320,-7001,572,751,nan,nan,5950,1398080,130288,1736116,59490,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-22,3554,-194651,1319,-7001,569,751,nan,nan,6112,1421976,127824,1713856,57855,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-23,3533,-194651,1316,-7001,565,751,nan,nan,6272,1445198,125207,1692307,56181,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-24,3506,-194651,1311,-7001,560,751,nan,nan,6432,1467740,122456,1671469,54478,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-25,3473,-194651,1304,-7001,553,751,nan,nan,6591,1489586,119587,1651347,52754,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-26,3436,-194651,1295,-7001,546,751,nan,nan,6748,1510709,116607,1631960,51018,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-27,3394,-194651,1284,-7001,538,751,nan,nan,6904,1531124,113537,1613287,49276,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-28,3348,-194651,1271,-7001,529,751,nan,nan,7058,1550832,110396,1595318,47537,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-29,3297,-194651,1256,-7001,519,751,nan,nan,7210,1569843,107197,1578040,45805,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-09-30,3243,-194651,1240,-7001,508,751,nan,nan,7361,1588155,103956,1561444,44088,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-01,3185,-194651,1222,-7001,496,751,nan,nan,7508,1605761,100687,1545534,42392,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-02,3125,-194651,1203,-7001,484,751,nan,nan,7654,1622682,97403,1530283,40721,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-03,3061,-194651,1182,-7001,471,751,nan,nan,7796,1638932,94115,1515677,39078,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-04,2995,-194651,1160,-7001,458,751,nan,nan,7936,1654524,90833,1501697,37466,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-05,2926,-194651,1137,-7001,444,751,nan,nan,8074,1669471,87570,1488327,35889,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-06,2856,-194651,1114,-7001,430,751,nan,nan,8208,1683782,84342,1475549,34356,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-07,2784,-194651,1089,-7001,416,751,nan,nan,8339,1697477,81153,1463344,32866,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-08,2711,-194651,1063,-7001,401,751,nan,nan,8467,1710574,78010,1451694,31419,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-09,2637,-194651,1037,-7001,386,751,nan,nan,8593,1723090,74919,1440578,30019,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-10,2562,-194651,1010,-7001,371,751,nan,nan,8715,1735044,71889,1429979,28663,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-11,2487,-194651,983,-7001,356,751,nan,nan,8833,1746455,68929,1419879,27353,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-12,2411,-194651,955,-7001,340,751,nan,nan,8949,1757342,66041,1410259,26086,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-13,2335,-194651,928,-7001,325,751,nan,nan,9061,1767721,63227,1401104,24862,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-14,2260,-194651,899,-7001,310,751,nan,nan,9170,1777612,60490,1392398,23677,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-15,2185,-194651,871,-7001,295,751,nan,nan,9276,1787031,57829,1384129,22528,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-16,2110,-194651,843,-7001,279,751,nan,nan,9378,1795988,55239,1376290,21410,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-17,2036,-194651,815,-7001,264,751,nan,nan,9478,1804498,52723,1368851,20338,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-18,1963,-194651,787,-7001,250,751,nan,nan,9574,1812580,50286,1361789,19317,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-19,1891,-194651,759,-7001,235,751,nan,nan,9667,1820256,47932,1355087,18343,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-20,1820,-194651,731,-7001,221,751,nan,nan,9756,1827544,45662,1348729,17414,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-21,1751,-194651,703,-7001,206,751,nan,nan,9843,1834461,43477,1342700,16526,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-22,1682,-194651,676,-7001,193,751,nan,nan,9927,1841024,41376,1336987,15676,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-23,1615,-194651,649,-7001,179,751,nan,nan,10007,1847250,39357,1331573,14864,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-24,1550,-194651,623,-7001,166,751,nan,nan,10085,1853152,37419,1326445,14090,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-25,1486,-194651,597,-7001,153,751,nan,nan,10160,1858746,35561,1321588,13353,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-26,1424,-194651,571,-7001,140,751,nan,nan,10231,1864046,33780,1316990,12651,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-27,1363,-194651,546,-7001,128,751,nan,nan,10301,1869067,32076,1312637,11983,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-28,1304,-194651,521,-7001,116,751,nan,nan,10367,1873821,30445,1308518,11348,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
2020-10-29,1246,-194651,497,-7001,104,751,nan,nan,10431,1878322,28888,1304621,10744,US,Puerto Rico,,WEAK_INTERVENTION,72,,,2020-07-31
